,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,27.3,32.515252172930516,29.8,29.624486458530473,29.8,29.570393333333364,29.8,30.35706512589897
1,26.6,27.337501859766697,29.6,29.622609584211045,29.6,28.750593333333356,29.6,30.19994005971883
2,24.0,26.80146779415243,27.3,27.11274249631779,27.0,25.543173333333336,27.3,28.082505811999688
3,18.0,14.620006226511855,27.0,26.91307725309424,26.6,26.380803333333347,27.0,27.599171017048928
4,17.2,17.957946892135702,26.6,26.31962340744124,24.0,24.681149999999995,26.6,27.120425605976695
5,16.0,19.680060097699553,20.0,19.77142166065644,18.0,17.46019,24.0,24.742044121263003
6,14.1,15.191377607273147,18.0,17.652522208362523,17.2,16.772889999999993,20.0,20.011348190973603
7,20.0,18.447991859626114,17.2,17.21887609331519,16.0,16.833273333333345,18.0,17.284178016926
8,20.0,20.019021637116786,16.0,16.34599779114346,11.9,14.14591333333334,16.0,16.006609270973282
9,19.2,18.491250803949576,11.9,12.182310966616884,14.1,15.16412999999999,11.9,11.610884136543413
10,14.3,17.148224094220637,14.1,14.253940167839056,20.0,19.586656666666634,14.1,14.045370620002014
11,17.1,14.827833656648423,20.0,19.454303683035267,20.0,18.23864333333332,20.0,19.701793990936533
12,16.5,13.884657486547162,20.0,19.97473897696988,19.2,18.744583333333345,20.0,19.730024795349312
13,11.0,17.123793017822095,19.2,18.501561880959006,14.3,15.502686666666682,19.2,18.909352907098253
14,27.7,28.451760924546342,14.3,15.132444209101848,16.5,15.65907666666667,14.3,14.569803391996112
15,27.8,28.61322611628288,16.5,16.79233745573464,11.0,13.222273333333325,17.1,16.701190936818293
16,14.8,15.169703829389839,27.7,27.859633655853642,27.7,27.62910000000004,16.5,16.2672207589341
17,16.4,16.165037569582218,27.8,27.787273900351636,14.8,19.675183333333322,27.7,28.950319232430427
18,16.2,18.215144021762278,14.8,15.335028565665805,16.4,16.266783333333336,15.3,15.036233911845436
19,15.4,14.018549934659696,15.3,15.266042308507377,21.2,20.34568999999996,21.2,21.060634990102926
20,15.1,21.210824647451034,16.4,16.14852711557376,27.1,28.614770000000032,27.1,27.988798779862208
21,17.0,12.731507623170216,21.2,21.100526823546318,16.2,15.818790000000016,16.2,15.905697483562772
22,17.0,12.129360461999838,27.1,27.16296312964289,15.4,15.854236666666683,17.4,16.821960098587436
23,17.1,16.163548200023534,16.2,15.879463942437527,17.5,17.066429999999997,15.4,15.113465814787311
24,15.0,17.58040789752865,15.4,15.803513898363407,15.1,17.192749999999972,17.5,17.264795849680414
25,16.0,14.693236468537506,17.5,17.18617712963096,17.1,17.358586666666664,15.1,15.379392203288404
26,16.0,12.514747628459954,15.1,15.557137921832657,15.0,15.391083333333334,17.0,16.335257416785854
27,16.6,13.759772915362568,17.0,17.12530372838049,15.1,15.315356666666673,15.0,15.20629981963513
28,18.0,17.973066676117128,17.0,16.37402881212996,15.0,14.679889999999974,15.1,15.239039877143593
29,19.0,18.700266473312162,17.1,17.007260725208635,16.0,16.58652999999995,16.0,15.53033224390041
30,18.0,16.166236450372857,15.0,15.67091418490666,16.0,15.805989999999982,16.6,16.2867169645569
31,15.0,14.055792672298324,15.1,15.448567157901893,16.6,16.558293333333346,18.0,17.485358183184097
32,17.0,16.762320563492104,15.0,14.975023409921633,18.0,17.923856666666648,18.0,17.519885542392515
33,15.0,13.796390859694792,16.0,15.691886704149674,18.0,18.112093333333334,19.0,19.08146098374328
34,27.0,31.765017520978684,16.0,15.859384908416136,19.0,18.85645666666669,18.0,18.052692763599552
35,17.2,19.128792995765608,16.6,16.386919006479626,19.0,18.619216666666667,15.0,14.690084723038087
36,16.6,19.54195109446289,18.0,17.659332720206226,18.0,18.48191666666669,17.0,16.979301566888005
37,22.4,25.181055961288315,19.0,19.14961084148145,15.0,14.48850999999998,15.0,14.632520750349503
38,16.1,13.016363865331044,19.0,19.896268598120113,17.0,16.97339333333332,27.0,27.61926415363442
39,23.0,22.51298449325664,18.0,18.066831892982226,15.0,14.935626666666654,17.2,17.376329577614488
