,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.34943648308102,29.8,30.065500141818113,29.8,30.04566333333324,29.8,29.030508309526564
1,29.6,25.00284811741775,29.6,29.43056364071669,29.6,29.81011666666665,29.6,28.26752191895525
2,27.3,32.75832285810417,27.3,27.178413443511154,27.3,27.081316666666677,27.3,27.967729922056314
3,27.0,30.471529777404008,26.6,26.52824958662988,24.0,23.66955000000001,26.6,26.647726002582992
4,26.6,29.785433327696687,18.0,17.336128249267095,20.0,19.85649333333333,24.0,23.413956202610372
5,24.0,23.15543716492062,17.2,17.047574414528906,18.0,17.61047666666666,20.0,19.475135504198022
6,20.0,21.520961841777257,16.0,16.104619491702778,17.2,16.53630000000002,18.0,16.633514274250555
7,18.0,13.658546686482374,11.9,11.942934103207001,16.0,16.37089000000002,17.2,16.812140078820086
8,17.2,18.0767840061665,14.1,14.22205217078517,14.1,14.192329999999966,16.0,16.611717060554152
9,16.0,20.967879317488602,20.0,19.84062956688239,20.0,19.85571999999999,11.9,11.49510697825785
10,11.9,12.433065064691434,20.0,20.286785924121865,20.0,19.179493333333337,14.1,13.963824364824534
11,14.1,16.3605067150338,17.1,17.339098904082345,19.2,18.86976333333332,20.0,19.36459256565877
12,20.0,17.75366286226869,16.5,16.258523181892368,14.3,16.55583,20.0,19.08385726214424
13,20.0,19.17157468318579,11.0,12.505456751100068,17.1,17.095616666666665,19.2,18.926065700157285
14,19.2,19.44994353814463,27.7,27.72320180611956,16.5,15.861040000000019,17.1,15.670824863296485
15,14.3,18.69222900410589,15.3,15.480704021786563,11.0,13.124633333333358,16.5,15.975144276186732
16,16.5,13.426123331401662,16.4,16.415564116293183,27.7,28.079566666666675,27.8,27.315653582422346
17,11.0,15.336149871162924,21.2,21.308392532204824,27.8,27.784956666666634,15.3,14.384421280561101
18,27.8,29.8857617546333,27.1,27.518718890871654,14.8,17.982449999999996,16.4,15.402222352504467
19,14.8,17.09274948420751,16.2,16.25582947413527,16.4,15.575086666666673,21.2,20.30414977355061
20,15.3,17.928880941973652,17.4,17.059947407379884,21.2,20.21052666666666,27.1,26.517237366433157
21,21.2,15.440536466142184,17.5,17.599125413133248,17.4,17.323453333333347,16.2,15.76051892381411
22,27.1,25.02433191729579,15.1,15.294683022855033,15.4,15.594509999999994,15.4,15.290237727895814
23,17.4,14.075277860816634,17.0,17.196450535719634,17.5,17.15219333333333,17.5,16.838288456642044
24,15.4,15.87746384396032,17.0,16.795895190279907,15.1,17.662456666666664,17.0,15.71073258776454
25,17.5,17.06408713570041,15.0,15.429583902434914,17.0,17.38989999999999,17.0,15.664016776857888
26,15.1,19.80442068440332,15.1,15.491943544012308,17.1,18.110356666666625,15.1,15.022909214192262
27,17.0,11.524995930912887,15.0,15.153548680427779,15.0,14.85891,16.0,14.803179906124292
