,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.022210215217182,29.8,29.67771221909211,29.8,32.42499000000009,29.8,30.084705910888008
1,29.6,23.881463582626704,29.6,29.551453868294008,27.0,25.40756333333332,27.3,27.2626641181614
2,27.3,32.87754987180385,27.3,27.294772511227794,26.6,26.40434666666665,27.0,26.85797742542326
3,27.0,29.26179199984848,27.0,26.901397404094798,24.0,23.500016666666667,26.6,27.303239905777744
4,26.6,27.92202777562134,24.0,24.12180883540358,20.0,19.918159999999986,24.0,24.76494829965774
5,24.0,24.43638870193949,20.0,20.071692961753847,18.0,17.642333333333323,20.0,20.251551739982663
6,20.0,17.941160371842113,18.0,17.116774636767428,17.2,16.462909999999994,18.0,17.04226855915416
7,18.0,15.857391815690317,17.2,17.07488001496488,16.0,16.92185666666668,17.2,17.579943163638266
8,17.2,20.526396622112042,16.0,16.141739070247645,11.9,13.020203333333281,11.9,12.78973487856742
9,11.9,12.493936675720942,11.9,12.087849753781443,20.0,19.32529333333333,20.0,19.426418408153154
10,14.1,16.08125766989401,14.1,14.360298269612601,20.0,19.221056666666648,20.0,19.60298763715295
11,20.0,18.873795808863374,20.0,19.959452745961997,19.2,19.344393333333336,19.2,18.998130832294816
12,14.3,16.231659361561466,20.0,19.584665652891207,14.3,16.420703333333332,17.1,16.28786040419375
13,17.1,16.687718913505034,19.2,18.909426988727176,17.1,16.867366666666683,16.5,15.88704113407156
14,16.5,14.744633528754715,14.3,14.824395910107814,11.0,13.03093333333332,11.0,12.738017081396382
15,11.0,17.52476949018485,17.1,17.023852303743105,27.7,27.477346666666612,27.7,29.342812535078064
16,27.8,27.696041478682627,16.5,16.505351646506455,27.8,27.532883333333356,27.8,28.551409939365108
17,14.8,17.455970871293015,27.7,27.977291778381588,21.2,19.990123333333315,14.8,15.547349435494864
18,15.3,14.21620125750523,27.8,27.478647694053638,27.1,27.623540000000034,15.3,15.659747122103633
19,16.4,15.880201775624453,14.8,15.44377865208192,16.2,15.690566666666667,16.4,15.703351023958032
20,16.2,18.42923661391647,15.3,15.386350894841005,15.4,15.741200000000005,27.1,28.01492967077694
21,15.4,12.074720270891373,16.4,16.149712626014434,17.5,17.138749999999977,16.2,15.928846080698708
22,15.1,22.00834577116677,21.2,20.93606781080184,15.1,15.290760000000002,17.4,16.65964032996383
23,17.0,12.71420007283346,27.1,27.219898456165986,17.0,17.404196666666664,15.4,15.04135568495847
24,17.0,12.81152732963498,16.2,16.011934405266658,17.1,17.350849999999976,17.0,16.52802485016083
25,17.1,16.8913798798805,17.4,17.28013092263431,15.1,15.444906666666661,17.0,15.921734593573365
26,15.1,18.1974074486866,15.4,15.459265495693868,15.0,14.107826666666627,17.1,16.842463600699453
27,15.0,18.313709784886253,17.5,17.301095461229405,16.0,15.220796666666631,15.0,15.683540581581891
28,16.0,11.646514693781295,17.0,16.846693135808227,16.0,15.497539999999967,15.1,15.91982715791421
29,16.0,13.35990106781858,17.1,16.95450883217612,16.6,16.268759999999997,15.0,14.914435172210437
30,16.6,13.274084911718585,15.0,15.536022662532732,18.0,17.927646666666654,16.0,15.765216392343884
31,18.0,17.77446167800488,15.1,15.424724283614399,18.0,18.08066999999999,16.0,15.496662084419796
32,19.0,21.373460393378988,16.0,15.878463411020347,19.0,19.840509999999995,18.0,17.498671991345642
33,19.0,21.239364652039594,16.0,16.162060222994644,15.0,14.389966666666632,18.0,17.011013339654568
34,18.0,18.08317806402381,19.0,19.616256202944115,17.0,16.85865,19.0,18.829540360474375
35,15.0,16.121668255926348,18.0,18.00445211343485,27.0,26.05758666666665,19.0,19.63268529979971
36,17.0,15.432579837185951,15.0,15.165081808747317,17.2,17.865263333333306,18.0,19.21480327316065
37,15.0,13.157357492885563,15.0,15.156659363725895,16.6,17.958676666666683,15.0,14.985571531385949
38,27.0,29.275671227991875,27.0,27.051598986476524,22.4,24.79479000000002,17.0,17.107731848978435
39,17.2,21.416866013156405,17.2,17.233709956661034,22.0,21.006943333333307,27.0,27.01329989051787
40,16.6,20.287823793295924,16.6,16.26945195522525,16.1,15.432560000000002,17.2,16.982236765904872
41,22.4,26.199753525184118,22.0,21.462536880398755,23.0,23.452480000000026,22.4,23.40391451708914
42,22.0,18.846952884401457,16.1,15.961120921172974,47.2,46.01509333333326,22.0,21.50052940432441
43,23.0,21.309184338403593,23.0,22.920382180832142,0.0,2.5214499999999984,23.0,22.980911575075844
44,47.2,50.179027365564295,32.2,31.94916909721103,19.0,19.768969999999985,47.2,47.84342132108908
45,19.0,19.22541412302453,23.0,22.356141499424698,23.0,22.864396666666625,19.0,19.60418103750275
46,23.0,21.500247962234308,35.0,35.0445394565919,19.0,17.48524999999999,23.0,22.038698761088853
47,35.0,32.58079975680954,19.2,19.15379391780647,20.0,18.628769999999996,19.2,19.467495864507338
48,19.2,21.80184124831042,19.0,18.651760786075958,19.0,19.423813333333328,19.0,18.445389463372777
49,19.0,14.110350519154405,19.0,19.170419537096954,4.0,3.491050000000001,19.0,18.90141898299967
50,19.0,24.240033260713556,4.0,4.067133860705859,38.0,34.70640666666654,19.8,21.248977654738916
51,19.8,19.394509070249295,38.0,39.09932634276981,55.0,55.61988333333336,4.0,3.6539662663679024
52,38.0,36.69332075553645,25.0,25.02526059014216,1.0,1.6276499999999998,38.0,38.28423381101938
53,25.0,27.924601834516405,55.0,54.86273023043747,40.0,36.310043333333276,25.0,26.641898286249376
54,55.0,44.60981017439508,1.0,1.3420818757846786,42.0,46.5725066666666,55.0,54.75461842604017
55,2.0,2.0203577164080535,2.0,3.0006776486137605,26.0,25.566580000000048,1.0,1.3377163405026116
56,2.7,5.302362569150031,0.7,0.9529392792682192,33.8,33.522829999999985,2.0,1.8376350489703799
57,42.0,40.65566567199991,42.0,42.388053641028826,16.1,17.40827,40.0,39.869019948933285
58,26.0,26.746941319999376,26.0,25.997705238175467,5.0,11.700109999999986,0.7,0.7185706090451485
59,33.8,33.002108118538075,33.8,34.01436950853621,16.0,16.88019333333332,2.7,3.0021663424126808
60,16.1,12.521897330634328,16.1,16.56307834136899,32.0,32.35229333333327,42.0,43.40185020009804
61,5.0,2.9089713747826345,5.0,5.574946132369607,29.7,29.328483333333274,26.0,25.75135688975302
62,32.0,31.579216805283135,32.0,31.72705049151736,12.0,15.601340000000004,33.8,33.41959623158415
63,31.0,32.4560279742075,31.0,30.925962149151044,16.4,16.974193333333318,16.1,16.13507772924891
64,29.7,29.28318609458311,29.7,29.528251498666805,2.3,6.608493333333326,5.0,5.0820448738905
65,4.4,7.084723647130215,12.0,12.510004343607113,5.0,3.891879999999996,16.0,16.886254621055258
66,5.0,2.6958274396603734,16.4,16.578118056542245,23.0,22.428093333333294,32.0,31.640432285436052
67,23.0,20.071666436905996,2.3,2.6857991989831116,33.0,31.91057333333332,31.0,30.880237189583433
68,33.0,33.46843802419498,4.4,4.938140264163077,50.0,49.14936333333319,29.7,29.559434535855168
69,9.0,11.44249836034204,33.0,33.13080959098773,19.0,18.082506666666642,12.0,14.295037733686367
70,50.0,47.95312686758872,9.0,10.19414476977101,8.0,10.325983333333328,16.4,15.83468020580224
71,21.0,24.795694874311575,50.0,50.588676204449456,21.0,24.15816333333331,23.0,21.905016447016315
72,17.1,16.56973533852958,19.0,18.908021167191148,17.1,16.16008666666666,9.0,10.569334817138087
73,13.0,12.243131777450795,21.0,21.553324466381447,13.0,12.478836666666671,50.0,50.232552785700875
74,16.8,15.65417559123578,13.0,13.203089332477568,16.8,16.199776666666644,19.0,18.24588521808874
75,0.0,0.18928173057397757,16.8,16.681386980012498,0.0,0.9575000000000011,21.0,22.232026157146194
76,5.0,12.062800011274387,0.0,0.2556143857877597,5.0,7.960183333333334,17.1,15.874734558865391
77,10.0,8.893442154235924,5.0,5.6469608021752205,10.0,10.998379999999987,13.0,12.681590072256514
78,17.5,16.647154195792677,10.0,9.871794233062293,55.0,54.47254666666678,16.8,16.60650126998067
79,10.5,9.272005978110197,55.0,53.00903342497757,17.5,19.192896666666677,5.0,6.305196977409846
