,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,28.23077743632922,29.8,29.68387526867413,29.8,30.901066666666747,29.8,29.516357896790115
1,29.6,24.956021140580958,29.6,29.437600515511654,29.6,29.98960333333333,27.0,27.462476948142076
2,27.3,32.87619233330952,27.3,27.282652366661566,27.3,27.107500000000005,26.6,26.943165023035604
3,27.0,26.472678854302046,27.0,26.885272417536335,27.0,25.220496666666673,17.2,16.331534373685386
4,26.6,27.457570087339263,24.0,24.06970881868929,26.6,25.939623333333337,16.0,16.11573599857668
5,20.0,22.86029515862208,20.0,20.014694543946035,18.0,17.63341333333334,11.9,11.114279466448645
6,18.0,13.142834560071094,18.0,17.322451453127076,17.2,16.390350000000016,14.1,13.73026576347861
7,17.2,16.574537258287705,17.2,17.332469971145635,16.0,15.939326666666679,20.0,19.175032609085697
8,16.0,19.296573244216063,16.0,16.274324477068006,11.9,14.366423333333312,14.3,14.086969591578649
9,11.9,16.474483031957504,14.1,14.289731402577498,14.1,14.112099999999963,17.1,16.053820418536684
10,14.1,17.58065821922918,20.0,19.60224203933481,20.0,19.657919999999997,27.7,27.96162260148722
11,19.2,19.925016703659594,19.2,19.349431733964874,19.2,18.567359999999994,27.8,28.38836293552763
12,14.3,15.307957973282953,14.3,14.565340825178891,14.3,15.011309999999998,14.8,14.451886494024302
13,17.1,12.015566759891783,11.0,11.664475152223227,17.1,16.851040000000012,15.3,14.760130146201856
14,16.5,16.504732539361783,27.7,27.820730124535544,16.5,15.59347333333332,16.4,15.302745447071409
15,11.0,18.262149424236327,27.8,27.57040682932489,11.0,13.087123333333324,27.1,27.067912414955202
16,27.7,31.867302009545426,14.8,15.612746199635309,27.7,27.8611666666667,16.2,15.865837845485963
17,27.8,29.087217649266904,15.3,15.3650397257128,27.8,27.862660000000016,17.4,16.633742785681243
18,14.8,15.507131393272005,16.4,16.335259264086414,15.3,16.277770000000004,15.4,14.339873702197307
19,16.4,17.05819362619974,21.2,21.190819176333733,16.4,16.05212333333334,17.5,17.11231914951879
20,21.2,17.24349102760118,27.1,27.291309218240215,21.2,19.969973333333314,15.1,15.166378507740838
21,27.1,27.47233979902836,17.4,17.446547334086905,27.1,27.225306666666643,17.0,16.172692568911668
22,16.2,18.939519986372602,15.4,15.862971290108709,16.2,15.520219999999993,17.0,16.11087475846587
23,17.4,14.400926032071936,17.5,17.371750794728094,17.4,17.141940000000012,17.1,16.9058410876334
24,15.4,13.651489837554152,15.1,15.890760376262815,15.4,15.809940000000008,15.0,14.8015622081958
25,17.5,16.536650430872953,17.0,17.3501781655198,17.5,17.129910000000002,15.1,14.946612541705843
26,15.1,18.623988698882215,17.0,16.79520308095889,15.1,16.466789999999975,15.0,14.193266234791178
27,17.0,14.335725099049398,17.1,17.256167943637703,17.0,17.20538,16.0,15.291223940494767
28,17.1,16.782491033985593,15.1,15.391494476877114,17.0,16.313399999999994,16.0,15.330396406197785
29,15.0,17.210879776554066,16.0,15.81770385269116,17.1,17.002609999999997,18.0,17.412183173794332
30,15.0,16.06046847631302,16.0,15.880809561091235,15.0,15.359836666666672,18.0,17.23273659631939
31,16.0,14.86574293130667,18.0,17.64277001109767,15.1,15.327760000000008,19.0,18.710375851147177
32,16.0,14.956159569060446,18.0,17.87146299270325,16.0,14.355739999999994,19.0,18.65285419509598
33,16.6,10.281369577811176,19.0,19.0136730636146,16.0,15.262216666666665,18.0,17.817292701023838
