,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,23.24210055325067,29.8,29.54855935028693,29.8,30.052659999999918,29.8,30.207840563382476
1,29.6,25.75512462589565,29.6,29.502459359439346,29.6,29.91339333333334,29.6,29.891150867323592
2,27.3,34.45015427664633,27.3,27.750086914917297,27.3,27.03473000000003,27.0,28.27339511919593
3,26.6,30.45961274687436,27.0,26.896326734579638,27.0,25.410686666666685,26.6,27.777439568108587
4,24.0,23.696993063715357,26.6,26.4109548037594,26.6,25.898440000000022,24.0,24.86523215578694
5,20.0,20.30647415240809,24.0,23.97347443667238,20.0,20.351196666666677,20.0,20.61555791071999
6,18.0,16.834314698542688,20.0,20.20930577436246,18.0,17.645510000000005,17.2,17.70929407365672
7,16.0,18.17996964694952,18.0,17.978267365338453,17.2,16.409516666666676,16.0,17.25370247447224
8,11.9,13.92419033371785,17.2,16.87473431730575,16.0,16.03306333333335,11.9,12.69432718838302
9,14.1,18.26888693832574,16.0,16.368711137934177,11.9,15.350709999999996,14.1,14.867477180555625
10,20.0,19.183329841906403,11.9,11.870937475421574,14.1,13.930963333333313,20.0,20.21446298357125
11,19.2,19.314996631430365,14.1,14.148526046099496,20.0,20.1503566666667,19.2,19.504697530325082
12,14.3,19.983120242487377,20.0,19.83917482023437,19.2,18.684053333333363,14.3,15.351381701845643
13,17.1,17.48701896980653,20.0,19.751359842997232,14.3,15.342156666666689,17.1,17.266508676440353
14,27.7,31.215463651073566,19.2,19.182304413966936,17.1,16.88239999999999,27.8,28.733564856540927
15,27.8,29.67609721419267,14.3,14.538075278845158,11.0,13.031466666666656,15.3,16.12698574411181
16,14.8,17.636051550891626,17.1,17.095991485936445,27.7,28.14860000000001,16.4,16.76520450739754
17,16.4,14.929334180837746,16.5,16.438302134637066,16.4,16.531469999999995,21.2,21.274718837971815
18,21.2,15.128100542211445,11.0,11.971214124669494,21.2,20.3514866666667,27.1,27.84462518469378
19,27.1,25.1586210151054,27.7,27.509979017280244,27.1,28.56829333333334,16.2,16.959192208306668
20,16.2,18.678241294218612,27.8,27.55906812055238,16.2,15.511443333333348,17.4,17.460740239062535
21,17.4,15.89782885627405,14.8,15.314242560275618,17.4,17.043426666666665,15.4,15.722842452249402
22,15.4,13.303887799184782,27.1,27.14520297286346,17.0,17.175619999999995,17.5,17.99630026549709
23,17.5,18.112672374906783,16.2,15.739734373786565,17.0,16.18430333333332,15.1,16.791886895050073
24,15.1,19.96635698990956,17.4,17.211865116836844,17.1,17.023769999999992,17.0,16.93397223261872
25,17.0,16.23634701533665,15.4,15.425166974196982,15.0,15.201453333333369,17.0,16.727397731260787
26,17.1,18.13217683788456,17.5,17.41111347602225,16.0,14.843333333333351,15.0,15.946267769373648
27,15.1,17.461059463817268,17.0,17.150861614328523,16.0,15.555640000000013,15.1,15.960260244198192
28,15.0,16.581656204133584,17.0,16.67026946867826,16.6,16.50452333333335,15.0,14.978623715948245
29,16.0,11.316773750370704,17.1,17.063320235609574,18.0,17.788120000000017,16.0,15.674932509249745
30,16.0,14.369203818057944,16.0,16.22880395841814,18.0,17.847193333333344,16.0,16.295755509394652
31,18.0,18.512883554756645,16.0,15.993624796900578,19.0,17.386360000000035,16.6,16.374742816981016
32,19.0,22.519749234637704,16.6,16.691480279469737,18.0,18.55352333333337,18.0,18.246510749889737
33,19.0,19.58356576475946,18.0,17.9679170891513,15.0,14.145886666666657,18.0,18.10874483881213
34,15.0,15.667853754685229,18.0,17.252284674615918,17.0,16.806229999999996,19.0,18.929613409660913
35,27.0,29.60400125556639,15.0,14.750505936525647,15.0,13.868379999999997,18.0,18.862891211737384
36,17.2,18.58712251825425,17.0,17.25541825930437,27.0,25.802570000000003,15.0,15.160887705825761
37,16.6,18.17042446922817,15.0,15.071174171912755,17.2,18.48810666666668,17.0,17.20610528870949
38,22.4,23.241493485730434,27.0,26.981944546153123,16.6,17.87843333333334,15.0,14.965610035055292
39,22.0,18.54678531873454,16.6,16.085574285409102,22.4,24.851030000000023,27.0,27.86293270421425
40,16.1,11.906686232842805,22.4,22.503311119873537,22.0,20.454363333333376,17.2,18.048480158147196
41,47.2,45.99996932761637,16.1,15.763104638714243,16.1,15.26592999999997,16.6,17.242501641994696
42,0.0,-2.0651049839073714,32.2,31.90967930317938,23.0,23.192163333333394,22.4,24.11035986439551
43,19.0,18.32510890734746,47.2,47.48974966344089,32.2,31.113956666666663,22.0,21.916040926797866
44,23.0,19.6414081235523,0.0,0.3356188240671382,47.2,44.22125333333332,16.1,15.949575956366873
45,35.0,33.36034278721165,23.0,22.881719820136524,0.0,1.3590633333333324,23.0,22.82288909830321
46,19.2,27.3995644050966,35.0,35.131558413528104,35.0,33.80393000000003,32.2,32.776013369058255
47,19.0,18.32017908536071,19.2,19.705151044845252,19.2,20.353273333333348,47.2,47.98189568718025
48,20.0,15.54906113693757,19.0,19.13217081728132,19.0,19.131029999999985,0.0,0.06188268801525787
49,19.8,21.88988632224137,20.0,19.926601853015637,20.0,19.672973333333335,19.0,19.8111452273957
50,4.0,6.440093359101642,19.0,18.669086452981908,19.0,19.54922999999998,35.0,35.48128154209943
51,25.0,27.154160424829616,19.8,19.616538618977,4.0,2.697933333333336,19.2,20.362277997887507
52,55.0,48.777682495883695,4.0,3.927961634090082,38.0,37.758280000000035,19.0,18.924913477124917
53,40.0,37.7818328849839,38.0,38.935338685713425,25.0,26.91797,20.0,19.8039890444953
