,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,28.741509192032936,29.8,29.59762898871426,29.8,30.92954666666666,29.8,29.419174579785256
1,27.3,33.2600837983552,27.3,27.01617430604748,29.6,29.916873333333367,27.3,27.498270660433494
2,27.0,29.71366223983864,26.6,26.08388456591382,27.3,27.28876666666667,27.0,27.40954537344109
3,26.6,26.10826379848129,24.0,23.951062950883916,27.0,25.20313666666667,26.6,26.999805442185888
4,24.0,23.288022113451234,18.0,17.822778153453438,24.0,24.77431000000001,20.0,20.143973421784114
5,18.0,14.078405087722558,17.2,17.065887619003032,20.0,19.663236666666677,16.0,16.701303335075327
6,17.2,20.527209087983522,16.0,15.987658384183012,18.0,17.44597666666667,19.2,18.9622225324754
7,16.0,21.314676035246123,11.9,11.800606700561746,17.2,15.990629999999998,14.3,15.860745538692388
8,11.9,12.61987244280158,14.1,14.249898680989359,16.0,16.643806666666684,17.1,15.773523537621191
9,20.0,18.301778783282998,20.0,19.798238621327805,14.1,14.466850000000008,16.5,16.26044147700709
10,20.0,19.385374937305755,14.3,14.404919318873073,20.0,18.969796666666674,11.0,12.93329090766547
11,19.2,18.13821300976298,17.1,17.157982198572025,19.2,19.035319999999995,27.7,28.479646380556098
12,14.3,18.833353909855816,16.5,16.140952531823316,14.3,15.640816666666671,27.8,27.715322493172806
13,16.5,13.832945738991327,11.0,11.7724913611024,17.1,17.123650000000012,14.8,15.800666287551794
14,11.0,17.034801636640168,27.7,28.073797293809317,16.5,16.46797333333334,15.3,15.425548632700206
15,27.7,30.531284199253264,27.8,27.562565793516406,27.7,28.009303333333364,21.2,20.7344783543084
16,27.8,29.54686868517632,15.3,15.45102992851948,15.3,15.887996666666657,27.1,27.28037290692533
17,15.3,14.642625769418885,16.4,16.144520800241455,16.4,15.559923333333332,17.4,16.851885393382197
18,16.4,16.75396647092731,27.1,27.19303239608191,27.1,28.801590000000033,15.4,15.433046723157993
19,21.2,17.382236124024587,16.2,16.100319293433504,17.4,17.18774333333332,17.5,17.023194965550246
20,27.1,26.646294486531758,17.4,17.243864934079888,15.4,15.095370000000031,15.1,16.843652681387965
21,17.4,14.953999034786534,15.4,15.630491127908277,15.1,18.68194666666667,17.0,16.327366687493328
22,15.4,12.920128904492287,17.5,17.291486236786746,17.0,17.16047999999999,15.0,16.03480445248087
23,17.5,16.9375147556799,15.1,15.505732504387437,17.1,17.177043333333344,15.1,15.711012581932438
24,15.1,20.720317408692665,17.0,17.336651783365777,15.0,15.398900000000012,15.0,15.02026839894168
25,17.0,13.460165555048434,17.0,17.013061050598683,15.1,15.127756666666675,16.0,15.795330965183659
26,17.1,19.14145384746513,17.1,17.03162250855472,15.0,14.533186666666651,16.0,15.590220241139905
27,15.0,15.830725935967394,15.0,15.119324497027327,16.0,15.254200000000004,18.0,17.33892369109878
28,15.1,16.49423428717978,15.0,14.952735934676232,16.0,15.653940000000027,19.0,19.26559812831419
29,18.0,15.87289443756407,16.0,15.960903065121805,18.0,17.452999999999975,19.0,19.237684089254767
30,18.0,16.90820131204714,16.6,16.441476336382546,19.0,20.053150000000006,18.0,18.773455359885727
31,19.0,19.171451591796426,18.0,17.673466721578816,18.0,19.10286333333333,15.0,15.180123899890472
32,18.0,17.01637130142376,19.0,20.84745373101784,15.0,14.128859999999985,17.0,17.00362076373982
33,15.0,16.275145473199586,18.0,17.942984382344985,17.0,17.15400333333334,27.0,27.896638407858873
34,17.0,14.060253520941444,15.0,15.114007972273662,15.0,14.415953333333324,17.2,17.01188279278165
35,15.0,12.638450050361826,17.0,17.229197148098155,27.0,26.28162999999999,16.6,16.809182920808336
36,27.0,32.87089497604893,15.0,14.9537668299801,17.2,18.608133333333342,22.4,23.394496552479996
37,17.2,18.325730361339424,17.2,17.132785523150485,22.4,25.32351333333336,22.0,20.722114338197827
38,16.6,18.036844660192173,16.6,16.466292854071032,22.0,20.44992,16.1,15.19993505752761
39,22.0,17.087249738265655,22.4,22.78519284521611,32.2,31.140293333333325,23.0,22.91926703325978
40,16.1,13.943962406575338,22.0,21.454400914116206,47.2,46.67408999999995,32.2,32.136921599972965
41,23.0,22.176376368512706,16.1,15.949055290913206,0.0,1.015799999999999,47.2,47.05140544371778
42,32.2,32.71521468242679,32.2,31.895306106069995,19.0,19.905473333333333,19.0,19.6902809705926
43,0.0,-2.0506663764648465,47.2,47.20402170903929,23.0,22.743123333333333,23.0,22.03048942035585
44,19.0,18.997570825081766,0.0,0.40091736446751935,35.0,34.50375666666668,19.2,20.09904117551724
45,23.0,19.35912631282605,19.0,19.196417679758223,19.0,17.413416666666652,19.0,18.27331302394096
46,35.0,31.625597257441825,23.0,22.611949044179504,20.0,18.539953333333322,19.0,19.61256843834361
47,19.2,22.90344319170697,35.0,34.838291911844365,19.0,19.465370000000007,19.8,20.32389741611289
48,19.0,15.837655101602877,19.2,19.000807903122624,19.8,20.219736666666684,4.0,4.539787401601178
49,20.0,17.165499557990017,19.0,19.087473595975133,4.0,2.9791066666666737,38.0,37.73825910540009
50,19.0,21.408942680313544,19.8,19.95236427818243,38.0,38.99355333333328,25.0,26.50268455927199
51,19.8,18.106280230545735,38.0,37.480833047097434,25.0,25.64049666666668,1.0,1.4584012447475
52,4.0,6.35539569156731,25.0,25.14175590149948,55.0,54.419800000000066,2.0,2.794382544729979
53,38.0,37.399992227008966,1.0,1.178960122223102,1.0,1.7125499999999994,40.0,39.7520784801513
54,25.0,27.086169143089876,2.0,1.956259190019074,2.0,5.7373838095238066,0.7,1.1926028798413146
55,55.0,45.8661958320115,0.7,0.8918547700298403,40.0,34.96280666666665,42.0,41.979547965040396
56,1.0,0.8068054772602409,2.7,3.116958201217628,0.7,1.9789999999999983,26.0,25.48508243699305
57,2.0,2.0490725449233196,42.0,42.11357265662922,2.7,4.872280000000002,16.1,15.627427692940593
58,40.0,37.81042300791654,26.0,26.186475443979997,42.0,42.94145333333333,5.0,6.0363308590772995
59,0.7,0.46690687417162735,33.8,33.79413666902383,26.0,25.43443333333336,16.0,17.040749815556335
60,2.7,6.367215121331242,16.1,16.01737168745455,16.1,17.492696666666657,32.0,31.757641427019305
61,42.0,44.446228386733026,5.0,5.341435966706799,5.0,4.998570000000001,31.0,30.709797890960303
62,26.0,24.62654188363524,16.0,16.670482556874873,16.0,16.22599999999997,29.7,29.63019385400595
63,16.1,17.04873930812738,32.0,31.58407355856454,32.0,33.109026666666665,12.0,14.966354567937513
64,32.0,33.65952072681932,29.7,29.530100133695203,31.0,29.78656666666667,2.3,2.563850278147462
65,31.0,32.58582068976091,12.0,12.785884305064478,29.7,28.883020000000002,4.4,5.414353317972546
66,29.7,29.91424922634667,2.3,2.7067040048636817,12.0,15.179950000000005,5.0,5.222768032312588
67,12.0,20.393456877265976,4.4,4.741998558672944,16.4,16.89840999999999,23.0,21.70648883406527
68,16.4,18.826319701439104,23.0,22.539209643434777,4.4,6.703316666666662,33.0,33.181602229353274
69,2.3,1.5955936877427348,33.0,32.9020390597662,23.0,22.727059999999984,19.0,18.07842764173024
70,4.4,4.398480872177345,9.0,9.80161056087831,33.0,32.19849666666664,8.0,10.133889279472058
71,5.0,4.466223794205291,50.0,49.95517429996548,9.0,9.544129999999987,17.1,16.174155092703344
72,9.0,11.878017245501724,19.0,18.890119107606235,50.0,47.918780000000005,13.0,13.008528866975734
