,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.6,25.353743080438733,29.8,29.862037070410366,29.8,28.11212000000003,29.8,29.26189203122465
1,27.3,32.54888420515897,29.6,30.016395711771647,27.3,27.064433333333362,29.6,29.33046109129048
2,26.6,29.850189947187687,27.3,27.112447402080893,27.0,25.24052666666668,26.6,27.490743731136515
3,24.0,25.821570708404693,27.0,27.364201796434617,26.6,26.42826333333335,24.0,24.142898731126763
4,20.0,21.563011775449013,26.6,26.524409694430275,24.0,24.35757000000003,20.0,19.240059859322205
5,18.0,14.239338892425906,20.0,19.968890632180155,20.0,20.130123333333312,17.2,16.706811269325982
6,16.0,17.961003454842512,18.0,17.30990141024678,18.0,17.656410000000005,16.0,16.055068465970557
7,11.9,14.644083535902837,17.2,16.87653283011183,17.2,16.809083333333334,11.9,11.591423063398123
8,14.1,16.172390394532442,16.0,16.238063071130547,16.0,16.998666666666683,14.1,13.976177798915574
9,20.0,22.159505501645867,11.9,11.587898460836723,11.9,12.669030000000019,19.2,18.741399529916457
10,16.5,12.412077531696355,14.1,14.090267366310682,14.1,14.722676666666713,14.3,15.098050869567853
11,11.0,17.119595868994338,20.0,20.02830185335448,20.0,19.69061666666666,17.1,15.476912099999993
12,27.7,31.290550101549,20.0,19.492537760473372,20.0,19.19631333333332,16.5,15.44270781686393
13,27.8,29.173571888723075,19.2,19.18809102726007,19.2,19.108383333333332,11.0,12.282688333029755
14,14.8,15.469165405149795,17.1,16.7070403055012,14.3,16.374820000000007,27.7,28.935219086142823
15,16.4,16.01753553454239,11.0,11.710232730799614,17.1,17.136123333333344,27.8,28.981658990893283
16,21.2,18.835110737895263,27.7,27.574371542775793,16.5,15.787206666666668,14.8,15.740105376317576
17,27.1,27.022343836536436,27.8,27.50496157447721,11.0,12.897280000000007,16.4,15.570279430431231
18,16.2,21.34074644684307,14.8,15.053628804164376,27.7,28.14529666666671,21.2,20.56571106953059
19,15.4,13.994132678335518,15.3,15.32252190827714,14.8,19.72215999999998,27.1,27.609429708523113
20,17.5,15.969065299528324,16.4,16.205568013817707,15.3,16.697380000000003,17.4,16.167015746334865
21,15.1,17.52569129079461,27.1,27.229148273096715,16.4,16.35495666666667,17.5,17.36399105386673
22,17.0,10.939221942460676,16.2,15.725850230742758,21.2,20.13349666666668,15.1,16.47222489232697
23,17.1,16.47700515340216,15.1,15.38069799652376,27.1,28.68488666666668,17.0,16.250325351028934
24,15.0,16.229839442162813,17.0,17.074368648793484,16.2,15.452746666666677,17.0,15.816222831861282
25,15.1,16.062469870105076,17.0,16.693879972929704,17.4,17.16836666666667,17.1,16.798459619805477
26,15.0,14.03579271328681,17.1,17.032384379867445,15.1,16.467350000000035,15.1,14.527218851461166
27,16.0,12.42930630843415,15.0,15.484207804510977,17.0,17.405060000000013,15.0,14.812395604929614
28,16.0,15.20462038044866,15.1,15.399677371775711,17.0,16.76744,16.0,14.783139352119719
29,18.0,17.88708993877816,15.0,15.033359119890102,15.0,15.057200000000012,16.0,15.477244098097128
30,19.0,19.78406314565774,16.6,16.64668959484321,15.0,13.978676666666654,16.6,14.494913535075593
31,19.0,18.05016990503134,18.0,17.8457129106681,16.0,14.787596666666666,18.0,17.260012629902615
32,15.0,15.160167973838952,18.0,17.97686424597546,16.0,15.226400000000002,18.0,16.96562089842912
33,17.0,15.539605006524937,19.0,18.725027552250356,16.6,16.456310000000055,19.0,19.265117051347275
34,15.0,14.914884292931049,19.0,19.320638832009713,18.0,17.824076666666674,19.0,18.757506061026387
35,27.0,27.75672040792074,18.0,18.148593902180348,18.0,17.932993333333346,18.0,18.197465098707173
36,17.2,17.354241560294895,15.0,15.005923483932698,19.0,19.13563333333336,15.0,14.918689275666768
37,16.6,18.267051071000367,15.0,14.947051361513289,19.0,19.65117666666667,15.0,14.424789565387972
38,22.0,17.58703605340048,27.0,27.148809870855484,18.0,18.746120000000023,27.0,27.627599616692024
39,16.1,12.815938439494175,16.6,16.43368342668939,15.0,14.217943333333306,17.2,16.70270311810342
40,32.2,30.215058507557842,22.0,21.322288206942016,17.0,16.83485333333332,16.6,16.359403459219724
41,47.2,43.85939021373429,16.1,15.814566927595795,27.0,26.28413666666669,22.4,24.01338788563457
42,0.0,-0.21854777011554916,23.0,22.81430641480603,17.2,17.368380000000013,22.0,20.605895872368173
43,19.0,21.10266924080429,32.2,31.97773437667228,22.4,25.179283333333316,23.0,22.581117778546517
44,23.0,20.894549257291544,0.0,0.11136726769821233,22.0,21.136980000000012,0.0,-0.8887686539008073
45,35.0,32.72436797584305,19.0,19.0443821214723,16.1,15.617720000000052,19.0,19.434681773155646
46,19.2,24.71169126569896,23.0,22.756756413732887,23.0,22.295356666666642,23.0,21.767728511218152
47,19.0,17.269905410390606,35.0,35.10801312782394,32.2,30.39668,35.0,35.00027757359551
48,20.0,16.063386320005293,19.0,17.88076971426312,0.0,2.6538300000000006,19.2,19.81427176532454
49,19.0,20.130588414341105,20.0,19.919469330778707,19.0,20.44626999999998,19.0,17.62541839854388
50,19.8,20.18606979734477,19.0,19.76852009655555,23.0,22.763523333333325,19.0,19.535079965298262
51,4.0,5.053711666357344,4.0,4.329900024023239,19.2,19.471279999999982,19.8,19.80388145336633
52,25.0,26.084185424252155,38.0,37.77464595348357,19.0,16.810863333333344,38.0,37.060002028507554
53,55.0,48.88008408081066,25.0,25.04838994443081,20.0,18.806096666666672,25.0,26.963406465866672
54,1.0,0.8043720231465272,55.0,54.48524613800995,19.0,19.35403,55.0,55.27792232253273
55,40.0,38.974767081415166,1.0,1.1642084385407714,19.8,19.870183333333312,1.0,0.47893912698920427
56,0.7,1.2869714859463102,2.0,2.2031155629657575,25.0,25.448916666666673,2.0,1.2884431665575615
57,2.7,3.715174919027561,40.0,39.323946237626316,55.0,53.56329333333338,40.0,40.03766447594336
58,42.0,44.52977584531857,0.7,1.0863828580564114,40.0,35.587073333333315,0.7,-0.3697274734724464
59,33.8,36.54399307868596,42.0,42.00299158262961,42.0,43.98909999999999,16.1,15.294551040127711
60,16.1,15.629949844980274,26.0,26.203079842868377,26.0,25.62584,5.0,4.65898954313029
61,5.0,3.3928512882888526,33.8,33.779275257710616,33.8,33.50984000000003,16.0,16.72110829682973
62,16.0,18.77736635453715,16.1,16.15981086975898,16.1,17.331366666666657,32.0,31.994346846289393
63,32.0,31.727975800640422,5.0,6.08688306318598,5.0,8.16111999999999,31.0,31.61535648657569
64,31.0,33.757829858872526,16.0,16.28972212584083,16.0,16.95877999999999,12.0,14.325465433899016
