,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.97939045423982,29.8,29.385838542688305,29.6,29.31185666666667,29.6,30.065551875020553
1,29.6,25.784165729116296,29.6,29.59426704171109,27.3,25.72261999999999,27.3,27.968873847419047
2,27.3,31.45035847886055,27.3,27.277929782864746,26.6,25.380383333333366,27.0,27.585516661352592
3,27.0,28.916920096816057,27.0,26.77533112382433,24.0,24.074786666666668,18.0,17.21949465872772
4,26.6,29.778058573176224,26.6,26.528594112806584,20.0,20.268089999999987,14.1,15.113848402719338
5,24.0,26.54796086253492,24.0,24.333148629726853,18.0,17.511723333333343,20.0,19.517347478340255
6,20.0,22.240338203349722,20.0,19.78965182823065,11.9,14.884276666666695,19.2,19.058394592946975
7,18.0,15.030015213331467,18.0,17.544322734103915,14.1,14.159516666666688,14.3,15.21006382624026
8,16.0,19.636461771762868,17.2,17.07929022192337,20.0,19.31472666666667,17.1,16.250387370572543
9,11.9,14.715346877544278,16.0,16.185082553397365,20.0,18.66262666666666,16.5,16.02814149378846
10,14.1,15.904682684722786,14.1,14.134464611897178,14.3,16.215090000000004,11.0,12.998370194327624
11,20.0,18.66640429083526,20.0,19.702646473853044,17.1,17.052116666666684,27.7,29.100270364811216
12,20.0,19.147963916340473,19.2,18.825880433492514,16.5,16.400689999999997,14.8,15.528518400993901
13,19.2,20.807521144243083,14.3,14.740212494752177,27.7,27.999650000000017,15.3,15.106864155174959
14,14.3,15.637948430341794,17.1,17.10946218386602,15.3,15.282553333333334,16.4,16.730525604305058
15,17.1,12.854253343861899,11.0,11.771347593615578,16.4,16.224430000000005,21.2,20.610522780200608
16,16.5,14.56015040866572,27.7,27.759709672957566,21.2,20.16913,27.1,27.62626151864174
17,27.7,28.752312281227603,27.8,26.832909192433785,17.4,17.365926666666677,16.2,16.759623752554724
18,27.8,30.05573738131835,14.8,15.219746347049155,15.4,15.148423333333351,17.4,16.019827115822217
19,14.8,18.121834168975795,15.3,15.33007952290085,17.5,17.28361666666667,15.4,15.843364004344004
20,15.3,15.227727467868988,16.4,16.07553895340667,17.0,17.197036666666683,15.1,16.262547511571324
21,16.4,16.251115976297854,27.1,27.21459837266196,17.0,16.254306666666665,17.0,16.12504801591975
22,21.2,16.3050640069132,16.2,16.049048343551505,17.1,17.378976666666663,17.1,17.160880004056168
23,27.1,26.832574297522342,15.4,15.463735383106783,15.0,14.081463333333325,15.0,15.934774788092874
24,16.2,21.16305321906225,17.5,16.93892145515628,16.0,14.935076666666669,15.0,14.38183939269933
25,17.4,15.025129482652801,17.0,16.787793526700106,16.0,15.87971,16.0,15.746319001165986
26,15.4,16.25465478342454,17.1,17.108307483789588,16.6,16.152840000000012,16.0,15.528701475897805
27,17.5,18.71955458676115,15.0,15.42476809928808,18.0,17.97509666666668,16.6,16.5100256354917
28,17.0,14.825087360406826,15.1,15.523040338359404,18.0,17.97539666666666,18.0,17.775379651179463
29,17.0,14.174872746260235,15.0,15.369443255258716,19.0,19.061720000000015,18.0,17.136891149910564
30,15.1,16.03823523910927,16.0,15.496022644795309,18.0,18.72763666666666,18.0,18.00652614982539
31,15.0,15.135725185793092,16.0,16.0036711107937,17.0,16.857986666666683,15.0,15.062942733996094
32,16.0,8.094742684142432,16.6,16.677420836979667,15.0,13.873140000000014,17.0,17.22198576622574
33,18.0,19.282943056267413,18.0,17.703826867196952,27.0,29.109953333333348,15.0,14.646725811014786
34,18.0,17.356461052545967,19.0,19.035627641726002,17.2,18.403976666666686,27.0,27.395974446106383
35,19.0,18.47938877676188,19.0,19.36986168369344,16.6,18.123179999999987,16.6,16.71971331169166
36,18.0,18.5236549352544,18.0,18.238632408074356,22.4,25.58104666666668,22.4,24.389845437245814
37,17.0,18.45116946640593,15.0,15.342382917816701,22.0,20.725883333333346,22.0,20.953727749849755
38,17.2,14.701529614886283,17.0,17.374317183020132,23.0,22.92949666666666,16.1,15.109201622716034
39,22.4,26.94546956715959,27.0,26.926593802675878,47.2,46.02138333333331,23.0,23.06313403448638
40,22.0,18.40000794669544,17.2,17.29450833354851,0.0,1.3725533333333322,32.2,31.805948707399587
41,16.1,14.092070333706431,16.6,16.341001847309233,23.0,22.73546333333334,47.2,47.7212215764267
42,23.0,22.5596291127045,22.4,23.05287778984412,35.0,33.831576666666635,0.0,-0.19014308061084867
43,32.2,31.26489692800368,22.0,21.40376888095668,19.2,19.243426666666643,23.0,22.571960447132636
44,0.0,0.017408724067990988,16.1,15.809086999101122,19.0,16.97786666666668,19.2,20.565446044742693
45,19.0,20.4421361370475,23.0,24.02476955802096,19.0,19.25738999999997,19.0,18.250308911462604
46,35.0,32.39019241100476,32.2,31.87159737087822,19.8,20.00910333333331,19.0,19.8393175448325
47,19.0,14.509547484840652,47.2,46.97068147055325,4.0,3.5143800000000054,19.8,20.69776677277256
48,20.0,14.355137568647649,0.0,0.2302704146920133,38.0,38.634399999999886,4.0,4.269094562936739
49,19.0,23.299392193814526,19.0,19.684483664128628,25.0,25.923320000000018,38.0,38.70972024006155
50,19.8,22.370852539275177,23.0,22.34023116673779,55.0,54.93447999999996,25.0,27.230467203245638
51,38.0,38.058178092431774,35.0,34.774072433102425,1.0,1.4894900000000009,1.0,0.726647206285473
52,25.0,25.54605098824709,19.2,19.395314267802966,2.0,4.500580000000005,40.0,40.15905550577773
53,55.0,49.64297638835973,19.0,18.375517476124394,40.0,35.62691000000002,0.7,0.6980006187884942
54,2.0,2.1285340692282375,19.0,19.24599500592531,0.7,1.5766266666666682,2.7,3.3766860187080336
55,40.0,38.73440302490275,19.8,20.113983031036106,2.7,5.128349999999999,26.0,26.160069222077123
56,0.7,-0.7397204527841836,4.0,4.37886125013477,26.0,24.819040000000022,33.8,34.62864821346043
57,2.7,1.764051185955509,38.0,37.990128219481555,33.8,32.39501666666664,16.1,15.676110912469058
58,42.0,41.19629881667129,2.0,2.720339004484758,16.1,17.226866666666666,5.0,4.978116462908584
59,26.0,24.35930015642083,40.0,40.541050339781414,5.0,5.478686666666665,16.0,17.04569989804622
60,33.8,33.80881128823927,0.7,1.1208539941690534,16.0,17.422390000000032,32.0,32.35849141739767
61,16.1,17.631740261603,2.7,2.864141069572157,32.0,32.06997333333328,31.0,31.367663790450383
62,5.0,4.888166951696007,42.0,42.50390294758463,31.0,30.178079999999987,29.7,30.13722628471982
63,16.0,19.336826485167364,26.0,26.83181952543025,29.7,29.26437666666661,12.0,14.950141615008663
64,32.0,31.85922742374953,33.8,33.831849588386866,12.0,16.14627666666668,16.4,16.672766802512665
65,31.0,32.34040094391497,16.1,16.030877576988992,16.4,16.54012333333331,2.3,2.6469436002073077
66,29.7,31.321440008565787,5.0,5.353595605531689,2.3,3.953446666666656,4.4,4.465047549420886
67,12.0,21.33527254740835,16.0,16.60229322508749,4.4,7.705309999999991,5.0,4.7091282629167335
68,2.3,0.4817872733905233,32.0,31.57601866524132,5.0,4.312646666666668,23.0,21.276519306604445
69,4.4,7.314537575358031,31.0,31.019072272040848,23.0,22.73099666666667,9.0,9.901113675637896
70,23.0,17.90107862056783,29.7,29.557165302316342,33.0,32.13810666666664,50.0,49.85436508116244
71,33.0,34.89825715134691,12.0,12.79606018943508,50.0,49.463616666666645,8.0,9.764820537973947
72,9.0,13.32819519524611,2.3,2.7278291952249427,19.0,17.539306666666665,21.0,22.080214342399245
