,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.706925481346445,29.8,30.0323761875993,29.8,27.009539999999966,29.6,29.643715039352934
1,29.6,27.33463167452868,29.6,29.667729256881735,29.6,30.474243333333316,27.3,28.54213987214995
2,27.3,32.597548030585756,27.3,27.29906997760829,27.3,27.40938000000002,27.0,27.19762668193758
3,27.0,28.33641075741599,27.0,26.969459706684987,27.0,25.883813333333315,24.0,24.291359683101696
4,20.0,22.696100037339818,20.0,19.77957849906213,26.6,26.423549999999995,20.0,20.277111455536176
5,18.0,14.605791826673965,16.0,16.26166365591562,20.0,20.210016666666654,18.0,16.90420587982722
6,11.9,13.111160512040385,11.9,11.804283214249292,18.0,17.250460000000007,17.2,17.018279963675962
7,14.1,17.695978658394893,20.0,19.803538692652765,17.2,15.213890000000008,16.0,16.43307398807577
8,20.0,17.78484515124427,20.0,19.990968075154516,16.0,16.444136666666676,14.1,14.098171474508788
9,20.0,21.07534895338165,19.2,19.055818429333748,14.1,14.013969999999997,20.0,19.452756083754846
10,19.2,17.945857239774796,17.1,16.91622194740424,20.0,19.097053333333328,20.0,19.65189299947292
11,14.3,16.532662637580017,16.5,16.36374400895489,19.2,19.182936666666677,19.2,19.090402345348096
12,17.1,17.828436632758724,11.0,12.084005339077596,14.3,15.172170000000003,14.3,14.402851829367279
13,16.5,16.43060323508888,27.8,27.62668863771917,16.5,15.467646666666658,16.5,15.4263385794934
14,27.7,31.152903904643324,14.8,15.423159363776422,11.0,13.090086666666664,11.0,11.378056457870532
15,27.8,29.28392464795155,15.3,15.279921678679525,27.7,28.159193333333363,27.8,28.58490896065432
16,14.8,17.507455217137533,21.2,21.250729068075646,27.8,27.98952666666664,14.8,14.603396709636577
