,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.667719910762685,29.6,29.378147671190018,29.8,28.32980666666662,29.8,30.311695402365498
1,29.6,25.86189036384542,27.0,27.01557232513521,29.6,29.777733333333334,29.6,30.13308017482428
2,27.3,31.31384116031211,26.6,26.80494505888188,27.3,26.959453333333396,27.3,27.859948332381816
3,27.0,27.41337011848617,20.0,20.55027132978111,27.0,24.900443333333325,27.0,27.86231203698377
4,26.6,27.139950542480506,18.0,17.400881963776346,26.6,25.486863333333343,26.6,27.338388200276135
5,24.0,25.22715771617254,17.2,17.061465220731776,24.0,24.35639333333335,24.0,24.35038205367375
6,20.0,24.209415958689817,14.1,14.281684361412957,20.0,21.127083333333307,20.0,19.667256917803822
7,18.0,13.385593613367178,20.0,20.302343092329007,18.0,17.506836666666693,18.0,17.214607426118693
8,17.2,16.21305696776244,20.0,19.525891626087773,16.0,16.252303333333337,17.2,16.959040806844158
9,16.0,21.050106748629332,14.3,15.087028760672675,11.9,12.525649999999988,16.0,16.27420385727564
10,11.9,12.43382396353877,16.5,16.19619891093377,20.0,19.41643,11.9,12.04351414657588
11,14.1,17.442061329854823,27.7,27.57150340396136,19.2,18.883700000000005,14.1,14.730294527076556
12,20.0,17.792584964755235,27.8,27.539825493813105,17.1,17.173056666666675,20.0,19.28246466411269
13,20.0,19.82644104949236,15.3,15.303564945311054,11.0,12.45069666666666,20.0,19.587868200449517
14,19.2,20.58056082070675,16.4,16.4377147844088,27.8,27.4541166666667,19.2,18.947052067663513
15,17.1,15.71508913276557,21.2,21.197047666339028,14.8,18.16452666666667,14.3,14.948553355010306
16,16.5,15.469062410218498,27.1,27.50208884743638,15.3,16.299710000000008,17.1,16.904460522367973
17,11.0,16.668829355885237,16.2,16.001814070270107,16.4,15.947056666666668,15.3,15.118786175322835
18,27.7,29.094610358232558,15.4,15.30475149355791,27.1,28.282926666666658,21.2,21.173965468090273
19,14.8,15.764265316364344,17.5,16.79118094846597,16.2,16.21451666666666,27.1,28.016255219454735
20,15.3,17.591788450176182,17.0,17.14427570207967,17.4,17.163210000000014,16.2,16.091968827415478
21,21.2,15.647229616139498,17.1,17.13076846917537,15.4,15.308870000000013,17.4,16.827794682710095
22,27.1,27.12019368666074,15.0,15.426855075950069,17.5,17.132576666666683,15.4,14.929547056110362
23,16.2,21.87828657995908,15.1,15.387974367119142,15.1,15.940856666666697,17.5,16.94196318387125
24,17.4,14.312994821625693,15.0,14.872690886631245,17.0,16.435506666666676,15.1,15.784522496912246
25,15.4,13.468861313183254,16.0,15.874294214825017,15.0,15.175333333333338,17.0,16.2166992620289
26,17.5,17.644664153119948,16.0,16.03157477610877,15.0,14.228103333333324,17.0,16.01585754727601
27,15.1,19.61493839335992,16.6,16.73827276423908,16.0,14.917023333333338,17.1,16.8939701346085
28,17.0,14.429411819411314,18.0,17.35541252754549,16.0,15.967886666666667,15.0,15.500123738857656
29,17.1,18.073704519897717,18.0,18.00108470146237,16.6,16.274043333333367,15.1,15.632746630387476
30,15.1,17.245832327969083,19.0,18.75728419386885,18.0,17.742010000000008,15.0,13.983102739406236
31,15.0,16.842895716856617,19.0,19.442999855364558,19.0,19.515626666666673,16.0,15.625641016978424
32,16.0,11.378276094788191,18.0,17.70631066450468,18.0,19.090493333333328,16.0,15.518481521732888
33,16.0,14.601174286186392,15.0,15.296142946178032,15.0,14.687433333333328,18.0,17.18082743422659
34,16.6,12.71781996825905,15.0,14.67391568456295,17.0,16.79928333333333,18.0,17.021882708469914
35,18.0,16.120780259514333,27.0,27.64011886909377,15.0,14.006790000000006,19.0,19.315444481249887
36,19.0,21.783934715689213,17.2,17.18874724295128,27.0,28.76754666666667,19.0,19.270453307767816
37,18.0,18.520961882281426,16.6,16.510087236792963,17.2,17.958686666666676,18.0,18.22306532872554
38,15.0,13.99557481789384,22.0,21.130032341761446,16.6,17.532356666666683,15.0,15.108584917345286
39,17.0,18.305505998109254,16.1,16.129664383513212,22.4,25.673970000000057,17.0,16.92019480149457
40,15.0,12.341998728585907,23.0,23.542189856923322,22.0,20.940659999999987,15.0,14.305108079003993
41,17.2,21.14421789560356,32.2,32.04047724288707,16.1,15.410586666666692,17.2,16.91659555648123
42,16.6,18.372980740099138,0.0,0.20807269922298655,23.0,22.982596666666666,16.6,16.51217990576046
43,22.4,25.56925928452904,35.0,35.06455103871987,32.2,29.68552666666671,22.4,24.112331783332138
44,22.0,17.699231647781744,19.2,18.98384435102524,0.0,1.2554999999999996,16.1,15.25688205583905
45,16.1,12.541108287911129,19.0,17.981566592442594,23.0,22.900446666666674,47.2,48.10889970774264
46,32.2,34.051505048790204,20.0,20.445431375124,35.0,34.127743333333285,19.0,19.073742275760054
47,0.0,-1.584788226259377,19.0,19.301455094056312,19.2,19.536873333333332,23.0,22.099447248494773
48,35.0,34.78750967944126,4.0,4.422917793412105,19.0,18.10174333333334,35.0,35.33938391891486
49,19.2,23.94328283711468,38.0,37.40746712662809,20.0,18.531903333333336,19.2,20.285732063297434
50,19.0,16.647186747674482,25.0,25.039323680959903,19.8,20.026739999999997,19.0,18.003660128846445
51,20.0,13.577027383403106,1.0,1.1443592510387273,38.0,39.29589666666662,19.0,19.516027717153218
52,19.0,22.551281202582345,2.0,2.374242516283132,25.0,25.857406666666694,19.8,20.40351770200294
53,19.8,20.415468292988066,40.0,39.40816265776421,55.0,55.08527666666672,4.0,3.3718901837280084
54,4.0,5.447556627063591,0.7,0.7485131965694949,1.0,1.6314933333333368,38.0,39.00085262241552
55,38.0,37.769013612891,2.7,3.2210312020196596,2.0,4.228096666666669,1.0,0.2898749815247572
56,25.0,28.144125341102722,42.0,41.47117504317634,40.0,34.96690333333328,2.0,1.1025867954434148
57,1.0,1.734978430956403,26.0,26.424961412797362,0.7,1.7764766666666691,40.0,40.75762478414087
58,2.0,1.7466124799323097,33.8,33.79694527453073,2.7,7.725023333333336,0.7,-0.04360915480777794
59,40.0,39.88167787216639,16.1,16.314745590234608,26.0,25.050326666666663,2.7,2.47021369560558
60,0.7,1.1399602351793305,16.0,16.546137795921815,33.8,33.10235666666665,42.0,43.091024114332086
61,2.7,3.9082900208838964,31.0,31.23107910399761,16.1,17.315889999999975,26.0,26.01928318871163
62,26.0,27.255887267072808,29.7,29.30899931019977,31.0,29.610423333333333,33.8,34.01090189073257
63,33.8,33.36921307417896,12.0,12.958827524295106,29.7,28.921763333333264,16.1,15.970009208711168
64,16.1,13.685011552960532,16.4,15.908600971601645,12.0,15.466476666666662,16.0,16.372476098717044
65,5.0,5.127333053414986,2.3,2.680163400365875,16.4,17.54811000000001,32.0,32.27479248339871
66,16.0,17.68814145686963,4.4,5.840900216112293,2.3,3.9221233333333267,31.0,31.98968870734016
67,32.0,34.03133457519664,5.0,5.109965602680335,4.4,9.568513333333318,29.7,29.825478753764394
68,31.0,33.96109065472001,23.0,22.442974124986186,5.0,5.580050000000003,12.0,13.832789941262595
69,29.7,29.263144073576882,9.0,9.369500948727248,23.0,22.471840000000018,16.4,16.05197463786973
70,12.0,20.923691755585594,50.0,50.31802271920236,33.0,32.47100666666664,2.3,1.3285296922086203
71,16.4,15.368833509165995,19.0,18.592089879700975,9.0,10.80403999999999,33.0,33.75949850327834
72,2.3,3.9509306890574862,8.0,8.689434862663255,50.0,52.96478666666685,9.0,9.36722113835211
73,23.0,16.377579438567864,17.1,16.843692216475816,19.0,18.022006666666663,50.0,51.52940804731442
74,33.0,32.81904972557305,13.0,13.028710181765137,17.1,16.237303333333333,19.0,17.80399137559698
75,9.0,11.326931708715222,5.0,6.407863534331732,13.0,12.339360000000003,8.0,8.61582575888113
76,50.0,47.59545527565592,10.0,9.695902660238634,16.8,16.621043333333322,21.0,22.33191479230661
77,8.0,11.461292181223826,17.5,17.621965839246723,10.0,9.195736666666658,13.0,12.47835275731278
78,21.0,25.808644337863143,10.5,10.84297721768112,55.0,52.86991000000012,16.8,16.59260939031365
79,17.1,16.06382026649669,5.0,5.421397233663415,17.5,18.49323666666668,5.0,5.382628689186301
80,16.8,14.481351158249026,10.0,9.358952129740905,10.5,11.128423333333327,10.0,9.304757113515922
81,0.0,2.1553813246082996,3.0,3.528497158594464,5.0,6.092180000000015,17.5,16.924958423912468
82,10.0,9.178857468486058,0.1,0.5619844818960856,10.0,7.2679200000000135,10.5,11.029275298369825
83,55.0,50.80520643025761,3.3,3.405689459492813,3.0,4.105083333333337,5.0,4.288484762786923
84,17.5,16.852794525714216,39.0,37.87545088035725,34.0,35.782389999999936,10.0,8.817275265691919
85,10.5,15.091005764072179,16.0,16.158116629395987,3.3,3.2507866666666687,0.1,0.1668456407457639
86,5.0,6.05452322482148,50.0,50.30202667919603,39.0,36.47906999999996,3.3,2.7941094685437684
