,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.181991131496773,29.8,29.56574805651656,29.8,29.109613333333318,29.8,30.05887720481777
1,27.3,32.65740900868349,27.3,27.38143073926993,29.6,30.222330000000053,29.6,29.890601133135664
2,27.0,30.288118960151138,27.0,26.640700264392187,27.3,27.12603333333336,27.3,28.41527156782399
3,26.6,27.44064716013432,26.6,26.67209755021278,26.6,25.893120000000017,27.0,27.793823108197568
4,24.0,22.06777783558684,24.0,24.290725189642064,24.0,24.303633333333337,26.6,27.361457441042553
5,16.0,21.70001354906981,20.0,20.158921333640098,20.0,19.992026666666664,24.0,24.429015279110985
6,14.1,17.72115088542043,18.0,17.848855155562436,18.0,17.565556666666666,17.2,17.531707061300995
7,20.0,17.600078665670054,17.2,16.983088924517894,17.2,16.553113333333346,16.0,16.343592429765806
8,20.0,19.576702190693254,16.0,16.19127760457411,16.0,15.962323333333346,11.9,11.985966617249419
9,19.2,19.095097689609503,11.9,11.926682413845663,11.9,12.95815666666666,14.1,14.31722495449305
10,14.3,14.988566560225252,14.1,14.107160295161266,14.1,14.089379999999991,20.0,19.88050387513444
11,17.1,14.632640430362414,20.0,19.70713015730946,20.0,19.152169999999987,20.0,20.086207637245767
12,16.5,13.271146722921628,19.2,19.411448789974937,20.0,20.24120333333332,19.2,19.390744382918065
13,11.0,15.138781064628745,14.3,14.79585006402612,19.2,18.490003333333323,14.3,14.437827530802563
14,27.7,31.0617278856175,16.5,16.044306513499134,17.1,16.80917666666668,17.1,16.85027009040538
15,27.8,30.29216940410845,11.0,11.752216469068532,11.0,13.047923333333333,27.7,28.679003231725126
16,14.8,16.95029824022751,27.7,27.76397725263051,27.7,28.37702333333335,27.8,28.616716547366124
17,16.4,14.785572190180488,27.8,27.579722190626935,27.8,27.99851999999998,14.8,15.01700247684429
18,21.2,17.007968834400685,15.3,15.381602979728228,14.8,18.62527333333331,15.3,15.107670942317561
19,27.1,26.09153057564032,16.4,16.13739468711965,16.4,16.049776666666663,16.4,16.30607231468193
20,16.2,19.96804810815172,21.2,21.5150683527771,21.2,20.912236666666654,21.2,20.871097962620137
21,17.4,17.217539351974324,27.1,27.113425024852027,16.2,15.39603000000001,16.2,16.285500340724038
22,15.4,14.445876951788875,17.4,17.26831745478663,17.4,17.130630000000018,17.4,17.2990864723862
23,15.1,20.25292475713647,17.5,17.611838517540807,15.4,15.576873333333335,17.5,17.777499958462027
24,17.0,12.592726987183596,15.1,15.81389905042253,17.5,17.133713333333354,15.1,15.392723433008587
25,15.0,16.440566092691228,17.0,17.17967996923123,15.1,16.710463333333326,17.0,16.75295559047151
26,15.0,13.833520575125704,17.1,16.97580259107197,17.0,17.102483333333367,17.0,16.626507032558163
27,16.0,14.571483136200584,15.1,15.382878450802298,17.0,16.317539999999987,15.0,15.546405620092678
28,16.0,14.055511361976073,15.0,14.714369634056224,15.0,15.219270000000025,15.1,15.123620488381455
29,16.6,12.175214226422781,16.0,15.741691562449518,15.1,15.557310000000005,15.0,14.8379360585954
30,18.0,16.347809388143304,16.6,16.430725204034154,15.0,14.30280333333332,16.0,15.35638932646901
31,18.0,16.488603650736763,18.0,17.27850275478417,16.0,15.40636333333332,16.0,15.654493956598316
32,19.0,20.10487425261232,19.0,19.381374260469684,16.6,16.452193333333366,16.6,16.028128399099373
33,19.0,16.185380889980195,18.0,17.888326140503587,18.0,17.82823000000001,18.0,18.1109228382356
34,18.0,17.212741829045285,15.0,14.788830242458848,18.0,17.89834000000001,18.0,17.931064757740014
35,15.0,16.50528274024589,17.0,16.961908065313562,19.0,17.707406666666664,19.0,19.418783098401025
36,17.0,16.960982921023515,15.0,15.03310812591317,18.0,18.020353333333325,19.0,19.231976676892316
37,15.0,13.51323506762185,27.0,27.16164511164854,15.0,14.37572333333333,18.0,18.08228501519896
38,27.0,31.108011320950254,17.2,17.226421461030217,15.0,14.271406666666651,17.0,16.861704591084916
39,17.2,18.26987817600798,22.0,21.92937072616783,27.0,25.714226666666672,27.0,28.011894442658505
40,16.6,17.762024595412242,16.1,16.12488735113138,17.2,18.14058000000004,16.6,17.14943204205938
41,22.4,26.34841878357642,23.0,22.834181592391655,16.6,17.008046666666715,22.4,23.054024473324922
42,22.0,17.676934525116422,47.2,47.11691591243385,22.4,25.149466666666708,22.0,21.70279067522324
43,16.1,13.092652372580318,0.0,0.32451505806918346,16.1,15.418963333333336,16.1,15.631715647802125
44,23.0,23.421448206871133,23.0,22.896458783732406,23.0,23.189983333333327,23.0,23.42245380638404
45,32.2,33.00474044441452,35.0,35.11588865488515,32.2,31.958373333333338,47.2,49.02249867541663
46,0.0,-1.7339700377605425,19.2,19.400021698813,47.2,45.733513333333285,0.0,-1.1277200440806054
47,19.0,21.733296012697508,19.0,18.809286589581056,0.0,2.929246666666667,19.0,19.199132247247675
48,23.0,22.417074486304102,20.0,20.047085139661746,19.0,19.669993333333323,23.0,23.065326692639186
49,19.2,23.11670637518617,4.0,4.374485579960537,23.0,22.472659999999948,19.2,19.922520193151104
50,20.0,13.109447823097952,38.0,39.37099208495926,35.0,33.67490333333331,19.0,18.821526255566198
51,19.0,21.376540156283625,25.0,25.550767169837133,19.2,19.49124333333331,20.0,19.45317903963993
52,19.8,17.51934943938261,55.0,54.17345522100263,19.0,17.783750000000005,19.0,19.570602063709824
53,4.0,7.5399111503505765,2.0,2.3790891430407943,20.0,18.90185999999998,19.8,19.88655930049047
54,38.0,36.453056646120245,40.0,39.128432117988005,19.0,18.795249999999985,4.0,3.723293292886548
55,25.0,29.19329784866426,0.7,0.9934736136487594,19.8,20.29263666666667,38.0,39.392546126247154
56,55.0,47.81860742013254,2.7,2.9794614180734316,4.0,4.338146666666672,25.0,25.82072318831388
57,1.0,-0.729243499266687,42.0,42.16913360232616,38.0,34.84464999999992,55.0,56.40120923370418
58,2.0,2.8205312112205547,33.8,33.745060105091206,25.0,26.403116666666623,1.0,-0.21219161324349622
59,40.0,40.19001032168006,16.1,16.56113492777256,55.0,53.00247333333348,2.0,1.2077473477306975
60,0.7,4.839284913631673,5.0,5.3787682261485905,2.0,4.0264200000000026,0.7,-0.14156432267150543
61,2.7,4.214492397391211,32.0,31.537744725784894,40.0,37.36559999999997,2.7,2.263642057792915
62,42.0,45.07102209006575,31.0,30.963941043600503,0.7,2.4200966666666672,42.0,43.423022076866005
63,26.0,27.808262466997036,29.7,29.2122028637333,42.0,43.78181000000001,26.0,26.281646177256885
64,33.8,35.50026389256044,16.4,16.310517656994417,26.0,24.967636666666657,16.1,15.805985901258964
65,16.1,14.284873001406254,2.3,2.976924933491505,33.8,33.04229333333329,5.0,4.204936946604653
66,5.0,4.463283696410258,4.4,5.065851850503052,16.1,17.326116666666653,16.0,16.168185322975237
67,16.0,19.872685122229996,5.0,5.16553057641937,5.0,8.448843333333313,32.0,32.97104274237391
68,32.0,32.94213966493987,23.0,22.75518494428556,31.0,29.904390000000017,31.0,31.820754206993346
69,31.0,32.681536677193264,33.0,32.65156103266494,29.7,29.260659999999948,29.7,30.50578708739738
70,12.0,21.817075020709296,9.0,9.360329156757812,12.0,15.182623333333334,12.0,13.000621767255026
71,16.4,16.922517062044278,50.0,49.68663750201562,16.4,16.00335666666667,16.4,16.031762418085567
72,2.3,0.11952971118540745,19.0,18.777434518311704,2.3,5.926103333333337,2.3,1.2062585658278344
73,4.4,7.41366873178842,8.0,9.1202067354701,4.4,9.236519999999986,4.4,3.9834972917743654
74,5.0,3.529644332308038,21.0,21.239434635954527,5.0,5.392076666666666,5.0,3.976807131987817
75,23.0,17.305116426715358,17.1,16.75159461983592,23.0,22.85768999999998,23.0,22.43590159489391
76,33.0,32.774601795259116,13.0,13.204050602629101,9.0,9.945423333333334,33.0,34.008762777416536
77,9.0,13.273664186543385,16.8,16.616287420894874,19.0,17.811029999999985,9.0,8.86120564724068
78,19.0,16.87839013576334,0.0,0.3789652392495144,8.0,9.79365333333333,50.0,51.879580719869736
79,8.0,10.652584484757881,5.0,5.6283273485893,21.0,24.90399333333334,8.0,7.951870097310582
80,16.8,15.731304494267874,10.0,9.693348579680306,17.1,15.818196666666683,21.0,21.696164826678075
81,0.0,-1.1020966095030644,17.5,17.413128327802042,13.0,13.27208333333334,17.1,17.251746945877027
82,5.0,7.828930910852023,10.5,10.775538879269556,5.0,8.924686666666666,0.0,-1.0787923371547181
83,10.0,9.290936453269381,5.0,5.300223461094053,10.0,10.336973333333306,5.0,5.095136120711904
84,55.0,52.90729494909226,10.0,9.536161291526335,17.5,16.759183333333336,10.0,9.498536115142317
85,10.5,8.944585598257532,3.0,3.1141122404315635,10.5,11.39892,17.5,17.45406922008818
86,10.0,8.929558509463163,34.0,34.24038725753031,5.0,6.3480499999999855,10.5,10.530075782399527
87,0.1,2.797650209619121,39.0,37.662172363814044,10.0,6.868519999999981,5.0,4.508353503415428
88,3.3,0.9351225945770238,16.0,16.2311793214338,3.0,3.6357566666666696,10.0,9.466398190058047
89,39.0,37.972641555095265,0.0,1.7975343094430725,34.0,35.952803333333286,3.0,2.1789352690091652
90,16.0,18.185394761904035,33.1,33.32996584806172,3.3,3.290843333333339,0.1,-0.589769740694823
91,50.0,49.72476281769002,40.0,39.76463740146096,39.0,36.692493333333324,34.0,35.5514995405881
