,LinearRegression_train_true,LinearRegression_train_pred,GradientBoostingRegressor_train_true,GradientBoostingRegressor_train_pred,ExtraTreesRegressor_train_true,ExtraTreesRegressor_train_pred,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_true,LinearRegression_GradientBoostingRegressor_ExtraTreesRegressor_train_pred
0,29.8,25.540305505546712,29.8,29.986418854186343,29.8,29.662636666666582,29.8,30.025666114770967
1,29.6,24.26773402161956,27.3,26.963162682824017,29.6,29.963669999999976,29.6,29.385259880336132
2,27.3,32.75061757545262,27.0,26.87425235244532,27.0,25.25828666666666,27.3,28.532221327265102
3,27.0,28.5640953754112,26.6,26.595679018795305,26.6,26.44729666666665,27.0,27.304513361956122
4,26.6,27.101134030459775,24.0,24.011859200042533,24.0,23.890289999999982,26.6,27.49029661486047
5,24.0,26.15691780259081,20.0,20.165248129306303,20.0,20.014613333333354,24.0,24.166803795629264
6,20.0,21.780720873600558,18.0,17.343527754840395,18.0,17.408620000000006,20.0,19.759025800866645
7,18.0,14.958189396982789,11.9,11.73618353789564,17.2,16.162300000000002,18.0,16.666262888534824
8,17.2,15.37995628818561,14.1,14.469328712884362,16.0,16.477690000000013,17.2,16.61431600117532
9,16.0,23.32701134786123,20.0,19.93509059420644,11.9,13.908576666666649,11.9,11.137523576794097
10,11.9,15.23839477833505,20.0,20.0325876571992,14.1,14.102136666666663,14.1,13.268948532959284
11,20.0,20.628459842819666,19.2,19.163242085321205,20.0,18.785903333333323,20.0,19.505998608234346
12,19.2,19.318833285699753,14.3,14.851619866911557,19.2,18.887480000000007,20.0,19.345781801637752
13,14.3,19.284689979808093,16.5,15.756728104985086,14.3,16.105840000000015,19.2,18.9255743710753
14,17.1,15.248894496210369,11.0,11.764120540248381,16.5,15.54303,14.3,13.657259455517405
15,16.5,14.494018244938445,27.7,27.878796346558595,11.0,12.851083333333339,16.5,15.079334371083181
16,11.0,17.23623184223723,27.8,27.67317596824493,27.8,28.071493333333304,11.0,10.42503956903146
17,27.7,32.23659006191565,15.3,15.589013972714767,14.8,17.682379999999995,27.7,28.554512002331574
18,27.8,29.696858315627395,16.4,16.966272830584053,15.3,16.135889999999993,27.8,28.644493374198245
19,14.8,16.399968504621995,21.2,21.220128225033317,16.4,16.32831000000002,16.4,15.5848422529997
20,15.3,15.41469249152587,27.1,27.307539609035242,21.2,19.992536666666652,21.2,20.063575495031323
21,21.2,17.38310609839482,17.4,17.321666650198015,27.1,28.681046666666614,27.1,27.141882260921882
22,27.1,26.20918695490917,15.4,15.545153703976943,16.2,15.117960000000016,16.2,15.496319721724944
