-1.974024891681267491e-01,-4.255928953239623280e-01,8.270336864308427405e-01,8.296247686157486312e-01,3.369274738227610588e-01,-1.500819905688970946e-01,4.234690719186924579e-02,4.261796872726018176e-02,1.440503663990318761e-01,3.260420491506445528e-01,8.190184649559152652e-02,1.015042513972068128e-01,-2.019067978720712198e-02,-3.588919146074266014e-02,1.054814960248767475e-01,1.067864047545111328e+00,8.466250288588324929e-03,-6.316907916265226963e-02,-1.035678218353775978e-02,5.990500362170400606e-02,-3.140471712082318900e-01,7.651059258693460041e-02,-5.064500880365541829e-02,6.460393304468746434e-02,2.755858540961546588e-01,5.212583372047315672e-02,-3.289243194575371078e-04,-7.106393772647506824e-02,-1.002044238949938854e-01,3.263018974514571569e-01,-7.263366035338860143e-04,-8.045928589013805546e-03,-8.551960978712526418e-02,-6.266195585743979113e-02,2.978089852180227370e-01,2.187996207260709258e-01,1.242896433608016611e-02,-6.325284655178321780e-02,-3.408189840108722529e-02,2.247557589736895803e-02,1.112736231733453929e+00,-1.057102798113536135e-01,-2.792220096619088543e-01,9.950329196422755262e-02,-9.784657480744387431e-03,1.127888920707724951e+00,1.196601933172087295e-01,3.282229309204067191e-01,4.577165185814349030e-02,-6.184700820517445574e-02,3.565861783987454015e-01,-1.653394224327521811e-01,4.284320776576423274e-03,9.757881023815265231e-02,4.962810932883505721e-01,-3.105543526768351353e-02,-5.696066161692357743e-02,2.964522925544717594e-02,1.144211711349735872e+00,1.092914157465698866e+00,-1.769309250962209923e+00,-5.914917088374558977e-03,-1.085774400938132045e-01,2.374123591161844127e-01,-1.719532273680347834e-02,-1.250494218552082315e-01,-6.851183131517575749e-03,4.539394707007563673e-02,-9.583556927249435864e-01,-6.364742975602545594e-02,4.912204960647149898e-02,-1.192849684423338830e-01,-2.593168273559934289e-02,-1.353977334024242529e-01,9.848571833414729859e-01,-9.873856676234329943e-02,3.259785144768654885e-01,2.445273019285555960e-01,3.438163424484426689e-01,2.058725367535582107e-01
1.107398221586628262e+00,2.861329934593106472e-01,1.360611589237944175e-01,-6.395586426108924583e-01,-2.250191314308982171e-01,2.267000474875578708e-01,9.808620349155681983e-02,1.603791220334784828e-01,6.738875512013214886e-01,-2.511707060508691636e-01,-4.930843674340224664e-02,-4.735052290016117382e-02,-1.897116544462957022e-01,7.816988444227664090e-02,3.570715108238465413e-02,-6.214333051846754330e-02,-4.498212189329937882e-02,1.128933574784680011e-01,-1.348081716051472145e-01,-1.717270874040162099e-01,-4.874867712457044422e-01,9.802149626449556397e-02,1.075285697526148602e-02,9.136710696665628975e-03,2.301614487115578034e-01,4.140686437541308412e-02,2.381361527477260376e-02,-2.918137652432730711e-01,9.134526489062176624e-02,6.145345985726211047e-02,-2.025137176956395557e-01,-1.204483367255727716e-01,-6.355813777086814775e-02,5.463385035601218444e-03,1.234714961707929215e-01,1.133238106839951770e-01,4.775001413510698151e-02,7.838946606765696129e-03,-3.873322205357201953e-01,-4.332576930461649184e-02,2.218723509366141711e-01,6.322511882722131604e-02,2.948183417377306936e-01,-1.977739825444378152e-01,7.056113127786144135e-02,4.536399422122086023e-01,-1.253399628185390691e-01,2.526403433201431306e-03,2.494516005173250117e-02,-3.847223035681569120e-02,8.443334261392294871e-02,-8.472743008568250911e-02,-2.652658999278419485e-02,7.172275471065325814e-02,-1.843615016423751363e-01,-3.788776028886440411e-02,-2.797139151779928223e-01,-4.863298664388642639e-02,-1.331251235175920700e+00,-3.069469518017710688e-02,5.448124469485788879e+00,-7.620170505191531385e-02,-9.749534269693820032e-02,4.309959719163824338e-02,2.107740846860221146e-02,-3.552004480146275095e-02,9.939917122826500209e-03,7.597466928351860604e-02,3.495457272572469964e+00,-1.281393359226477568e-01,5.421733104004149151e-02,-7.282882603712932668e-02,-1.874003309058239197e-01,-6.775137453446437863e-02,-3.271167113056711040e-01,1.918770290036863613e-01,1.198437520309355853e-01,6.802744663428469951e-02,-6.144151825802849493e-02,3.203559928424917075e-02
7.176349324159172482e-01,3.736334520618490029e-01,1.504368411196059796e-01,-7.508789670738412747e-01,-2.722876888257081407e-01,1.369230766957291179e-01,4.962737462515069004e-02,1.248280817635682993e-01,7.583069053587426778e-01,8.390834529101124373e-01,-7.925281605975259547e-02,-1.070572036912137009e-01,1.558330201083574507e-01,-4.816597171759697676e-02,1.352164055651296909e-02,-1.813315581142949107e-02,-3.205311600782407427e-02,-1.311293505638781443e-01,-1.767478185004531244e-01,-6.694827318700968810e-02,-9.462777567102630405e-01,9.721259443098638486e-02,-3.275330192239434002e-02,2.835263384103290860e-02,3.037026400365174794e-01,3.577496094541633004e-02,-8.326858512272987400e-03,2.942469144791569693e-02,-6.361280976878011528e-02,7.069169476509354344e-02,-1.428064851849491779e-01,-5.199853567841685592e-02,-4.884679679983330858e-02,-5.726576744999081758e-02,-7.655829402141395290e-02,-2.254675852931751767e-01,1.048117261895899627e-01,5.026084698344029239e-02,-2.976784424369929294e-01,-3.249884039949661740e-02,2.422703149848537407e-01,-3.723493908155677823e-01,-1.124577459041871258e-01,-6.999980358413387949e-02,1.683316583067887007e-02,4.506025101437751701e-01,2.294215160104879844e-02,1.995062048347584494e-02,3.021593117998159703e-02,-8.998753458966231300e-03,7.074616291980456717e-02,1.503193640603858218e-02,-4.140075608117983752e-02,7.591026623549253227e-02,-4.433119818406696666e-01,-3.303663491181985101e-02,-3.543341344119124714e-01,-4.621089540035133031e-02,-1.935391850788169332e+00,-2.880466568510560779e-02,5.320574957160478569e+00,-3.748381749227327336e-02,-8.729175598686496340e-02,5.208882739033643405e-02,3.820675109084299258e-03,-3.148268428241091099e-02,5.960186151353212211e-03,1.653724290943416886e-01,3.183457536365182250e+00,-2.360168434036205021e-01,-1.604363073504919412e-01,-7.903522469698780195e-02,-1.583740543012159274e-01,-6.129186657230445423e-02,-2.885004236358692520e-01,-7.868563654104428207e-02,8.051679459921944060e-02,7.163263681815471018e-02,-7.385277155027017426e-02,1.274426082147365330e-02
9.331913280721739756e-01,-7.027224928048010355e-01,2.146815807292839218e-01,1.436779127175792647e-01,1.162983447702349571e-01,-1.108005824210411272e-01,3.532777130884489636e-01,-1.611504569464094691e-02,-6.301502767935341920e-01,5.643457768852918610e-01,1.127980776799489965e-02,1.089378468485666246e-01,-1.690023988193573579e-01,3.309068584988598682e-01,8.714759545577864530e-02,-5.537708305049486232e-03,-1.221231928303449267e-02,-7.450188024304967016e-02,-1.663219493108437641e-01,-2.587947303011802966e-02,-4.736555498907299433e-01,9.190620042496557007e-02,-2.643246206249770178e-02,-1.547112101357542013e-01,2.014838603561636410e-01,5.525033194620839611e-02,2.559165522272589463e-02,-2.959432503678059434e-01,-2.041596919010078282e-01,-2.912778266701430280e-02,-6.376675962690717125e-02,-6.756657370446002286e-02,3.666539139416948728e-02,-5.366299827150162322e-02,7.676991665528289099e-02,-1.780318517190023209e-01,-7.187940808808446734e-03,-1.283687247374226958e-01,-2.502928533217663176e-01,5.329387131375128844e-02,3.199892192048196526e-01,-4.874150373712952122e-01,-2.601814458217004411e-01,2.746419935397139355e-04,-2.490005985679539235e-01,1.338823883186838759e-01,-1.345647089094119675e-01,8.506994727286677771e-02,-6.287679545119170821e-02,-4.610448454602253388e-02,2.001827416231002632e-01,-2.676502011105919010e-01,-4.836652948886425302e-02,1.215021901891495393e-01,-1.525643855223059453e-01,-3.560353468016409784e-02,-5.347223711913351440e-02,-4.086397884721250373e-02,-8.119611629215860438e-01,-1.780708409765461089e-02,3.826990625726777839e+00,-5.453177897065406357e-03,-8.844241281404364996e-02,8.355308962794678884e-02,3.946634407396350935e-02,-2.986472711281126444e-02,5.588151291614176785e-03,2.525704387730529632e-01,3.054393725424906503e+00,7.182471809466070001e-01,-2.361489763363600058e-01,-6.442709784745277724e-02,6.849345072478725260e-01,-8.549002474800859730e-02,-1.502582536276714231e-01,-7.935160124371501977e-01,9.929331076416018920e-02,8.754630898374711478e-02,-3.120614150869584907e-02,5.643807633230270293e-02
7.983113594460362616e-01,-7.341468439957352654e-01,1.760968380661192545e-01,-1.358637265540398875e-01,1.179923195194417657e-01,-1.562368849015912664e-01,2.849558144795599213e-01,1.647870682449426583e-01,-2.385796225099129642e-01,5.447843292019390882e-01,-2.835316495489636351e-03,-1.624918410037068037e-02,-1.899667283608043045e-01,2.783729710564760151e-01,3.710288163267400768e-02,-1.876084282928336400e-02,-1.571493298181877302e-02,-1.058969204113581336e-01,-1.616696349724462967e-01,-4.413765498629335787e-02,-6.740192264799698130e-01,1.054699348184781477e-01,-3.195405370061836503e-02,-8.941865574722036858e-02,3.700752906375781581e-01,3.282794181369440289e-02,1.453925040671443132e-02,-2.328228277205778296e-01,-1.925223649529490266e-01,-3.846970415366755131e-02,-1.003577977562472856e-01,-3.153548379888378161e-02,-5.796786233461027199e-02,-1.900213485986538414e-02,8.048364080267045306e-02,-1.762908177739003768e-01,9.572379563065086527e-03,-1.386693693242050385e-01,-2.651128901008962813e-01,5.404928269642722549e-02,2.743797611961190097e-01,-3.805022847485149962e-01,-2.634103731268431781e-01,5.688757683667661994e-04,-1.269458614918020090e-01,6.469571154839139915e-01,-1.417308668540984140e-01,1.092167645601306164e-01,2.958351732365473361e-05,-1.453929346798597637e-02,1.419323196026620326e-01,-2.457087251594119448e-01,-4.746224284691987622e-02,1.165656670539425982e-01,-1.322741050446337441e-01,-3.246412839750787566e-02,-7.693465063976129281e-02,-4.521832989762647470e-02,-9.016161363617485325e-01,-2.561771652381356762e-02,4.015734479918551258e+00,-1.694735370458005930e-02,-8.900935808445184505e-02,7.462984714141822351e-02,2.700342320769782284e-02,-3.555436991791764006e-02,-7.154212371645897722e-04,2.539419855644229895e-01,3.018209400918210772e+00,5.693455648467143915e-01,-1.825443084310288122e-01,-6.891494829133970601e-02,-1.700028342622552369e-01,-7.396268340507458627e-02,-1.423357480110883366e-01,-6.828484754846239069e-01,1.065619210285006641e-01,7.758587249260541496e-02,-1.877266782367217890e-02,5.738857556831514217e-02
1.032745169049363421e+00,-1.006498104249967884e+00,-2.839841716029049001e-01,1.502462150531219953e-01,9.531750690336696086e-02,-2.448534133898709886e-01,2.351938293612997333e-01,-1.060201170064881543e-01,-6.199143813079646126e-01,5.481747663339306964e-01,-8.799042358493801286e-02,1.021969078414604881e-01,-2.040134142605710688e-01,1.902572404791098848e-01,2.288164958179260064e-02,9.586018783007903277e-03,8.634906380416407234e-02,-9.175945662438282635e-02,-2.492206221996427773e-01,-6.011395338926694282e-02,-1.828970347844069144e-01,8.524387788116942477e-02,-4.514639585099588376e-02,-2.286766873785542331e-01,2.067844248550712583e-02,2.414843094999890184e-03,6.629009808253792831e-03,-3.367206411525306975e-01,-3.182129127395743606e-01,-3.569552079130659805e-02,-7.273654186142691769e-02,-8.643825424787249245e-02,5.473467571156651057e-02,-1.400454570210711014e-01,9.367852694809879199e-02,-2.061959097484176162e-01,5.312369509473242185e-02,-2.233727178069667973e-01,-2.453047273502840797e-01,3.777852833934541854e-02,3.307754624890101858e-01,-5.576421675405851541e-01,-9.468865160735990827e-01,1.252497590506434187e-02,-3.109742450905911837e-01,5.484922826717795186e-01,-9.609997484649648869e-02,5.823661609191944921e-02,-1.697690076211449683e-01,-1.282694486090640018e-01,3.867425622470438418e-02,-2.762164544725898563e-01,-3.643626348844308110e-02,1.775914281858481103e-01,-2.205580965908723046e-01,-3.996286626138942366e-02,6.307516993147355144e-02,-4.050055002109424068e-02,-9.377808188910204956e-01,-1.573837489290447200e-02,3.456392802155258348e+00,2.910719924767395453e-02,-1.011748324447257763e-01,-8.114852502994013284e-02,3.654419060917818429e-02,-2.997973346126394170e-02,8.502051617532330879e-03,1.984177171217411384e-01,3.064355324684684412e+00,8.547223367155402096e-01,-3.170837446507196455e-01,-5.928806480288467684e-02,8.202109814187440451e-01,-8.374442557234543227e-02,-1.697423574074921615e-01,-9.073884368475736428e-01,1.110812225526270763e-01,8.651165058763969629e-02,-2.672017083863691481e-02,8.170839427808208877e-02
-4.127011647801090422e-01,-3.501363979328008247e-01,4.471741516372992886e-01,1.268475670230516661e-01,2.436722637636495603e-01,1.221329401568098105e-01,1.208229706348950827e-01,-6.908141096860807850e-02,-6.134598864021890696e-01,3.920505324903214017e-01,5.895315423912277086e-02,4.565459463187971495e-02,-1.635529017430439047e-01,1.016771957261261017e-01,6.395446932869673640e-02,7.875963188602566655e-04,1.293900179431604382e-02,-1.247472594760168224e-01,-1.074731119058874723e-01,6.464569509099862832e-02,5.795776119279354432e-01,-9.403761641887718823e-04,-5.130578823768400243e-02,3.945857765700066383e-02,-2.264510272482363751e-01,-5.833637461434260790e-02,1.174824028170484876e-02,-9.420333658076267269e-02,-9.600338135035289822e-02,4.267460515412984691e-03,-9.592479246378551871e-02,-6.427246559377666757e-02,-8.522203903934096741e-03,-1.204928148825308576e-01,2.219212277811276335e-01,-5.996436050711972943e-02,-1.607673179138335504e-02,-9.849629478664090332e-02,-2.086439763943695805e-02,1.309455043312010014e-01,8.111832250125520227e-01,-1.020031733162370668e-01,1.749770662002895216e-01,4.631214877090200632e-01,-7.201926083661005194e-03,4.231556794506073915e-01,5.498149844227875893e-02,2.438666729041925538e-02,-1.524810967884051849e-01,-1.511935016162141432e-01,1.584190077071190583e-01,-4.533473772005653518e-02,-3.321626760886645796e-02,-9.824304644166970135e-02,-2.255871346534149002e-01,2.422582362178263560e-01,-5.055237136876961079e-02,5.145004839312941614e-02,-3.199784745537418429e-01,-4.166175300242359186e-02,-2.123862089217740667e+00,1.842712157672673767e-01,-2.668522685544125750e-01,8.297327706743334863e-02,2.712048489537630808e-02,-7.953821243822642439e-02,-2.871332060837912536e-02,3.475892558126952858e-02,-1.564352356507151320e+00,-6.481688954658047785e-02,2.693464425834332654e-02,-1.629505923124617839e-01,8.557024091797660326e-01,-4.043079636603977844e-01,-1.722754611051717510e-01,2.339241687012266063e-02,3.000320651905812874e-01,2.235179984511583007e-01,-3.194762677163100889e-02,2.034477290716907305e-01
-2.176156076945756357e-01,-3.117737892978714731e-01,2.072665703756873812e-01,-1.872054344005852078e-01,-9.660892515820278248e-02,-8.560614418011121274e-02,1.074822321306785206e-01,3.347190361214925219e-02,-5.407319989076507794e-01,2.569545444484745977e-01,2.401081472433856320e-02,3.141978886866486631e-03,3.316128292707407055e-01,-3.519022649238073841e-02,7.300925969489645284e-02,-4.210545717258748488e-02,2.251375838154543590e-02,-9.646193535316972822e-02,-4.636641090622000555e-02,6.300795355770388850e-02,-3.264083703312947171e-01,6.061993383132872198e-02,-1.281977969805964991e-02,1.399650984219855676e-01,-1.282886264215084837e-01,6.899686387109715824e-02,1.624313713666409864e-01,-1.022374435649677470e-02,-6.849911218126093770e-02,4.170675706466232119e-02,-5.033706496695324745e-02,3.019794649262095426e-02,-5.718699172720452528e-02,-6.654104924224091278e-02,-8.635283532722248800e-02,-1.179058629068052283e-01,6.056878803275789896e-02,2.347472364490659283e-02,-1.111365921730290141e-01,1.606064365491259582e-01,6.682274058186142840e-01,-1.430943791575368940e-01,-1.977048328275290701e-01,3.452419049761665248e-02,-1.663655808290507437e-02,5.817795096736548544e-02,1.930522039109230925e-01,9.832649695408262822e-03,-6.825837978662646632e-02,-1.207385876507121626e-02,2.504976607205099404e-01,2.500989668606920860e-02,-3.279334637635557964e-02,-3.288897845064368830e-02,-1.100577043133233457e-01,-9.325648063262155507e-02,-7.936975102866655751e-02,2.224206900421566921e-02,-2.620594937242218259e-01,-7.251298808116535266e-02,-1.617267056053045549e+00,3.170824203321044588e-02,-9.299964304422310424e-02,1.220831957002167234e-01,-7.760442778169987510e-02,-6.421347701642100836e-02,-1.629210598464875953e-02,3.896100516182086221e-02,-9.310216305738775455e-01,-8.225844506569475467e-02,-8.153716895203196036e-02,-2.098447487903085107e-01,-1.874357395071793997e-01,-1.068521826954298148e-01,-1.525343497883705490e-01,-1.947011516900634676e-01,2.418083460353441239e-01,1.806536337270385761e-01,-1.801585189206435234e-02,7.607056987892417410e-02
-3.421527638056457432e-01,1.723050797937318301e-01,2.895992004107814100e-01,-2.653719112864494356e-01,-1.846282080081872723e-01,5.240987762897258984e-02,1.576482081521291823e-01,1.062754767162703701e-01,-3.674127265622398331e-01,2.648568801696012387e-01,4.030202951527836475e-02,-7.617702232956058417e-02,-2.243704926632452967e-01,-5.425860078903438355e-02,5.766577726464951203e-02,-9.019369105686016186e-02,2.916264686089866873e-02,-7.477200551653580274e-02,-7.103893830602807380e-02,3.075345212413262141e-02,-1.382435852770066143e-01,3.935041397704628491e-02,-3.015088570836135448e-02,8.477887407406450859e-02,-2.951930125938130867e-01,-7.864837437551432109e-02,6.276810984370798097e-02,-7.994192310902974163e-02,-7.317317274221062096e-02,2.587381035920706743e-02,-9.539321103670612978e-02,-3.099680748580192075e-02,-6.908599733592479808e-02,-1.108776809084870973e-01,2.364681874223016067e-01,-1.451703270999566732e-02,4.881281667071852431e-02,-5.424645749684896268e-02,-1.540464670946909975e-01,9.055725087653269945e-02,6.447396453129121685e-01,-1.186537226176168636e-01,-9.021712556248107084e-02,-3.303377129379956451e-02,-2.459797246141029112e-02,8.209195687563376476e-01,-1.953993934399409493e-01,7.149394516932125465e-03,-7.719539910202928568e-02,-3.989594026082444317e-02,2.296284188169550045e-01,-8.498911014093275818e-02,-3.963265576625559644e-02,-3.251911965796085852e-02,-1.350042855053221469e-01,-6.967512966528499607e-02,-5.914732295263824824e-02,5.594755053708582587e-02,-2.670000725900924521e-01,-8.096520804631505974e-02,-2.172169817976046247e+00,1.633824511287867640e-02,-2.042337157504105216e-01,1.444799622607773615e-01,2.698845000205164768e-02,-9.715632546259111990e-02,-2.796388106591966849e-02,3.348535552649199720e-02,-1.139578198796068476e+00,-7.195670697782760583e-02,3.443455117848293751e-02,-2.035233716567906026e-01,-2.508881351371589630e-01,-1.901829124332592991e-01,-1.752651483859743176e-01,-1.617890718541596662e-01,2.727329821292814871e-01,1.506098429508331282e-01,-1.742709629297478635e-02,1.831476153271265617e-01
-3.161732204965394533e-01,1.490455310661245869e-01,3.066578845753689664e-01,-2.870971770168855297e-01,-2.248309320591493077e-01,-3.544409309841604211e-02,2.499278416030072461e-02,4.089470666915499819e-02,1.941308339599110422e-01,3.008212450970254581e-01,-4.352961757830372397e-02,6.619533255728380673e-03,3.934768070238883197e-01,-6.716532710553767271e-02,2.321907514652829171e-02,-7.512918651471266196e-02,1.667805645485987212e-02,-1.140237864099924968e-02,-4.321623805478697067e-02,5.333057891239893766e-02,-2.737942989877880651e-01,4.212914662179694653e-02,-2.424471748065155571e-02,5.574817744676495435e-02,-3.037761095725538540e-01,-8.678382705057602342e-02,-4.472610236654796234e-02,4.615165625704423930e-02,-6.547610849646980091e-02,3.954082203443018656e-04,-4.015409767362779908e-02,-3.594286571650875256e-02,-7.302310784089079132e-02,-1.000155820731577078e-01,-1.749317381154533446e-01,-3.604894433548348071e-02,3.897051617001812129e-02,-4.305814632320693197e-02,-1.772867194237912614e-01,4.971715460961419197e-02,5.417958842884872395e-01,-1.125664944013046731e-01,-5.635823789898049274e-02,-6.916377363306309978e-02,-7.772335268004994940e-03,5.285383294541109445e-01,6.615846993519834685e-02,2.312858876659500303e-03,-7.326019765587976629e-02,-2.071401580869894343e-02,1.865547241730681205e-01,-3.734669450662304879e-02,-4.236481701311296810e-02,-4.420531031052746945e-02,-3.445965422028254843e-01,-5.847202989249240118e-02,-1.408437921668373172e-01,5.585518946179432453e-02,-4.122159484703731280e-01,-8.439517012301836485e-02,-2.602708058298537352e+00,3.682639128380056290e-03,-1.992834491326551105e-01,7.091670354437736024e-02,8.424054635180754395e-04,-7.920459267254909008e-02,-2.940661378589224870e-02,3.314124463236760298e-02,-1.368693482961065078e+00,-6.107703975426408138e-02,2.287150225477442567e-02,-2.409175670243711709e-01,-2.630761980009868051e-01,-1.685384929472997506e-01,-2.109673338934683617e-01,-1.497216773269220702e-01,2.233703713648037548e-01,1.283448232671570710e-01,-4.103483449533996963e-02,7.002908941236550555e-02
